Compartment,Datetime,Depth,Moisture_m3_m3,Temp_C,Remove
WBHW,10-15-2009 3:00,25cm,0.12338,,
WBHW,10-15-2009 3:00,10cm,0.14077,7.03,
WBHW,10-15-2009 3:00,vertical,0.16452,,
WBHW,10-15-2009 6:00,25cm,0.12338,,
WBHW,10-15-2009 6:00,10cm,0.1395,7.03,
WBHW,10-15-2009 6:00,vertical,0.16368,,
WBHW,10-15-2009 9:00,25cm,0.12338,,
WBHW,10-15-2009 9:00,10cm,0.14077,6.62,
WBHW,10-15-2009 9:00,vertical,0.16452,,
WBHW,10-15-2010 0:00,25cm,0.09368,,
WBHW,10-15-2010 0:00,10cm,0.10768,9.03,
WBHW,10-15-2010 0:00,vertical,0.12465,,
WBHW,10-15-2010 12:00,25cm,0.10683,,
WBHW,10-15-2010 12:00,10cm,0.13229,9.03,
WBHW,10-15-2010 12:00,vertical,0.20525,,
WBHW,10-15-2010 15:00,25cm,0.11405,,
WBHW,10-15-2010 15:00,10cm,0.13568,9.03,
WBHW,10-15-2010 15:00,vertical,0.19846,,
WBHW,10-15-2010 18:00,25cm,0.11447,,
WBHW,10-15-2010 18:00,10cm,0.13398,9.03,
WBHW,10-15-2010 18:00,vertical,0.18149,,
WBHW,10-15-2010 21:00,25cm,0.1132,,
WBHW,10-15-2010 21:00,10cm,0.13229,9.03,
WBHW,10-15-2010 21:00,vertical,0.17131,,
WBHW,10-15-2010 3:00,25cm,0.09411,,
WBHW,10-15-2010 3:00,10cm,0.10768,9.03,
WBHW,10-15-2010 3:00,vertical,0.12465,,
WBHW,10-15-2010 6:00,25cm,0.09411,,
WBHW,10-15-2010 6:00,10cm,0.10853,9.03,
WBHW,10-15-2010 6:00,vertical,0.1255,,
WBHW,10-15-2010 9:00,25cm,0.09411,,
WBHW,10-15-2010 9:00,10cm,0.11023,9.03,
WBHW,10-15-2010 9:00,vertical,0.14331,,
WBHW,10-16-05 0:00,10cm,0.14119,10.99,
WBHW,10-16-05 0:00,25cm,0.14459,,
WBHW,10-16-05 12:00,25cm,0.14459,,
WBHW,10-16-05 12:00,10cm,0.32529,10.6,
WBHW,10-16-05 15:00,25cm,0.14459,,
WBHW,10-16-05 15:00,10cm,0.32529,10.6,
WBHW,10-16-05 18:00,25cm,0.14459,,
WBHW,10-16-05 18:00,10cm,0.32614,10.21,
WBHW,10-16-05 21:00,25cm,0.14459,,
WBHW,10-16-05 21:00,10cm,0.32529,10.21,
WBHW,10-16-05 3:00,25cm,0.1378,,
WBHW,10-16-05 3:00,10cm,0.27354,10.99,
WBHW,10-16-05 6:00,25cm,0.13441,,
WBHW,10-16-05 6:00,10cm,0.30748,10.99,
WBHW,10-16-05 9:00,25cm,0.1378,,
WBHW,10-16-05 9:00,10cm,0.32275,10.99,
WBHW,10-16-2006 0:00,25cm,0.09029,,
WBHW,10-16-2006 0:00,10cm,0.12126,9.03,
WBHW,10-16-2006 0:00,vertical,0.15816,,
WBHW,10-16-2006 12:00,25cm,0.08944,,
WBHW,10-16-2006 12:00,10cm,0.12041,8.23,
WBHW,10-16-2006 12:00,vertical,0.15816,,
WBHW,10-16-2006 15:00,25cm,0.08944,,
WBHW,10-16-2006 15:00,10cm,0.12041,8.63,
WBHW,10-16-2006 15:00,vertical,0.15816,,
WBHW,10-16-2006 18:00,25cm,0.08944,,
WBHW,10-16-2006 18:00,10cm,0.12041,8.63,
WBHW,10-16-2006 18:00,vertical,0.15816,,
WBHW,10-16-2006 21:00,25cm,0.08944,,
WBHW,10-16-2006 21:00,10cm,0.12041,8.63,
WBHW,10-16-2006 21:00,vertical,0.15816,,
WBHW,10-16-2006 3:00,25cm,0.09029,,
WBHW,10-16-2006 3:00,10cm,0.12126,8.63,
WBHW,10-16-2006 3:00,vertical,0.15816,,
WBHW,10-16-2006 6:00,25cm,0.09029,,
WBHW,10-16-2006 6:00,10cm,0.12041,8.63,
WBHW,10-16-2006 6:00,vertical,0.15816,,
WBHW,10-16-2006 9:00,25cm,0.08987,,
WBHW,10-16-2006 9:00,10cm,0.12041,8.63,
WBHW,10-16-2006 9:00,vertical,0.15816,,
WBHW,10-16-2007 0:00,25cm,0.10386,,
WBHW,10-16-2007 0:00,10cm,0.12168,9.03,
WBHW,10-16-2007 0:00,vertical,0.14416,,
WBHW,10-16-2007 12:00,25cm,0.10386,,
WBHW,10-16-2007 12:00,10cm,0.1221,8.63,
WBHW,10-16-2007 12:00,vertical,0.14331,,
WBHW,10-16-2007 15:00,25cm,0.10386,,
WBHW,10-16-2007 15:00,10cm,0.1221,8.63,
WBHW,10-16-2007 15:00,vertical,0.14247,,
WBHW,10-16-2007 18:00,25cm,0.10386,,
WBHW,10-16-2007 18:00,10cm,0.12126,8.63,
WBHW,10-16-2007 18:00,vertical,0.14247,,
WBHW,10-16-2007 21:00,25cm,0.10386,,
WBHW,10-16-2007 21:00,10cm,0.12126,8.63,
WBHW,10-16-2007 21:00,vertical,0.14247,,
WBHW,10-16-2007 3:00,25cm,0.10386,,
WBHW,10-16-2007 3:00,10cm,0.12126,9.03,
WBHW,10-16-2007 3:00,vertical,0.14331,,
WBHW,10-16-2007 6:00,25cm,0.10386,,
WBHW,10-16-2007 6:00,10cm,0.12168,8.63,
WBHW,10-16-2007 6:00,vertical,0.14331,,
WBHW,10-16-2007 9:00,25cm,0.10386,,
WBHW,10-16-2007 9:00,10cm,0.1221,8.63,
WBHW,10-16-2007 9:00,vertical,0.14331,,
WBHW,10-16-2008 0:00,10cm,0.12168,9.82,
WBHW,10-16-2008 0:00,25cm,0.13695,,
WBHW,10-16-2008 0:00,vertical,0.15943,,
WBHW,10-16-2008 12:00,10cm,0.12168,9.82,
WBHW,10-16-2008 12:00,25cm,0.13653,,
WBHW,10-16-2008 12:00,vertical,0.15943,,
WBHW,10-16-2008 15:00,10cm,0.12168,9.82,
WBHW,10-16-2008 15:00,25cm,0.13653,,
WBHW,10-16-2008 15:00,vertical,0.15943,,
WBHW,10-16-2008 18:00,10cm,0.12168,9.82,
WBHW,10-16-2008 18:00,25cm,0.13653,,
WBHW,10-16-2008 18:00,vertical,0.15943,,
WBHW,10-16-2008 21:00,10cm,0.12168,9.82,
WBHW,10-16-2008 21:00,25cm,0.13653,,
WBHW,10-16-2008 21:00,vertical,0.16028,,
WBHW,10-16-2008 3:00,10cm,0.12168,9.82,
WBHW,10-16-2008 3:00,25cm,0.13695,,
WBHW,10-16-2008 3:00,vertical,0.15943,,
WBHW,10-16-2008 6:00,10cm,0.12168,9.82,
WBHW,10-16-2008 6:00,25cm,0.13653,,
WBHW,10-16-2008 6:00,vertical,0.15943,,
WBHW,10-16-2008 9:00,10cm,0.12168,9.82,
WBHW,10-16-2008 9:00,25cm,0.13653,,
WBHW,10-16-2008 9:00,vertical,0.15943,,
WBHW,10-16-2009 0:00,25cm,0.12295,,
WBHW,10-16-2009 0:00,10cm,0.13907,6.62,
WBHW,10-16-2009 0:00,vertical,0.16283,,
WBHW,10-16-2009 12:00,25cm,0.12253,,
WBHW,10-16-2009 12:00,10cm,0.13822,6.22,
WBHW,10-16-2009 12:00,vertical,0.16155,,
WBHW,10-16-2009 15:00,25cm,0.1221,,
WBHW,10-16-2009 15:00,10cm,0.1378,6.22,
WBHW,10-16-2009 15:00,vertical,0.16155,,
WBHW,10-16-2009 18:00,25cm,0.1221,,
WBHW,10-16-2009 18:00,10cm,0.13822,6.22,
WBHW,10-16-2009 18:00,vertical,0.16113,,
WBHW,10-16-2009 21:00,25cm,0.1221,,
WBHW,10-16-2009 21:00,10cm,0.13738,6.22,
WBHW,10-16-2009 21:00,vertical,0.16071,,
WBHW,10-16-2009 3:00,25cm,0.12253,,
WBHW,10-16-2009 3:00,10cm,0.13992,6.22,
WBHW,10-16-2009 3:00,vertical,0.16283,,
WBHW,10-16-2009 6:00,25cm,0.12253,,
WBHW,10-16-2009 6:00,10cm,0.13992,6.22,
WBHW,10-16-2009 6:00,vertical,0.16283,,
WBHW,10-16-2009 9:00,25cm,0.12253,,
WBHW,10-16-2009 9:00,10cm,0.13907,6.22,
WBHW,10-16-2009 9:00,vertical,0.16198,,
WBHW,10-16-2010 0:00,25cm,0.11235,,
WBHW,10-16-2010 0:00,10cm,0.13059,9.03,
WBHW,10-16-2010 0:00,vertical,0.16877,,
WBHW,10-16-2010 12:00,25cm,0.11065,,
WBHW,10-16-2010 12:00,10cm,0.12847,9.03,
WBHW,10-16-2010 12:00,vertical,0.16283,,
WBHW,10-16-2010 15:00,25cm,0.11023,,
WBHW,10-16-2010 15:00,10cm,0.12804,9.03,
WBHW,10-16-2010 15:00,vertical,0.16113,,
WBHW,10-16-2010 18:00,25cm,0.1098,,
WBHW,10-16-2010 18:00,10cm,0.1272,9.03,
WBHW,10-16-2010 18:00,vertical,0.16028,,
WBHW,10-16-2010 21:00,25cm,0.1098,,
WBHW,10-16-2010 21:00,10cm,0.1272,9.03,
WBHW,10-16-2010 21:00,vertical,0.16028,,
WBHW,10-16-2010 3:00,25cm,0.1115,,
WBHW,10-16-2010 3:00,10cm,0.13059,9.03,
WBHW,10-16-2010 3:00,vertical,0.16452,,
WBHW,10-16-2010 6:00,25cm,0.11108,,
WBHW,10-16-2010 6:00,10cm,0.12889,9.03,
WBHW,10-16-2010 6:00,vertical,0.16749,,
WBHW,10-16-2010 9:00,25cm,0.11108,,
WBHW,10-16-2010 9:00,10cm,0.12889,9.03,
WBHW,10-16-2010 9:00,vertical,0.1658,,
WBHW,10-17-05 0:00,25cm,0.1395,,
WBHW,10-17-05 0:00,10cm,0.32445,10.21,
WBHW,10-17-05 12:00,25cm,0.12932,,
WBHW,10-17-05 12:00,10cm,0.16155,9.42,
WBHW,10-17-05 15:00,25cm,0.13016,,
WBHW,10-17-05 15:00,10cm,0.15943,9.42,
WBHW,10-17-05 18:00,25cm,0.12847,,
WBHW,10-17-05 18:00,10cm,0.15519,9.82,
WBHW,10-17-05 21:00,25cm,0.12635,,
WBHW,10-17-05 21:00,10cm,0.15222,9.82,
WBHW,10-17-05 3:00,25cm,0.1378,,
WBHW,10-17-05 3:00,10cm,0.31766,9.82,
WBHW,10-17-05 6:00,25cm,0.13441,,
WBHW,10-17-05 6:00,10cm,0.21925,9.82,
WBHW,10-17-05 9:00,25cm,0.13101,,
WBHW,10-17-05 9:00,10cm,0.17343,9.82,
WBHW,10-17-2006 0:00,25cm,0.08944,,
WBHW,10-17-2006 0:00,10cm,0.12041,8.63,
WBHW,10-17-2006 0:00,vertical,0.15816,,
WBHW,10-17-2006 12:00,25cm,0.08859,,
WBHW,10-17-2006 12:00,10cm,0.11956,8.23,
WBHW,10-17-2006 12:00,vertical,0.15646,,
WBHW,10-17-2006 15:00,25cm,0.08859,,
WBHW,10-17-2006 15:00,10cm,0.11956,8.63,
WBHW,10-17-2006 15:00,vertical,0.15816,,
WBHW,10-17-2006 18:00,25cm,0.08859,,
WBHW,10-17-2006 18:00,10cm,0.11914,8.63,
WBHW,10-17-2006 18:00,vertical,0.15816,,
WBHW,10-17-2006 21:00,25cm,0.08859,,
WBHW,10-17-2006 21:00,10cm,0.11956,8.63,
WBHW,10-17-2006 21:00,vertical,0.15646,,
WBHW,10-17-2006 3:00,25cm,0.08944,,
WBHW,10-17-2006 3:00,10cm,0.12041,8.63,
WBHW,10-17-2006 3:00,vertical,0.15816,,
WBHW,10-17-2006 6:00,25cm,0.08944,,
WBHW,10-17-2006 6:00,10cm,0.12041,8.23,
WBHW,10-17-2006 6:00,vertical,0.15816,,
WBHW,10-17-2006 9:00,25cm,0.08902,,
WBHW,10-17-2006 9:00,10cm,0.11956,8.23,
WBHW,10-17-2006 9:00,vertical,0.15816,,
WBHW,10-17-2007 0:00,25cm,0.10386,,
WBHW,10-17-2007 0:00,10cm,0.12041,8.63,
WBHW,10-17-2007 0:00,vertical,0.14162,,
WBHW,10-17-2007 12:00,25cm,0.10386,,
WBHW,10-17-2007 12:00,10cm,0.12126,8.63,
WBHW,10-17-2007 12:00,vertical,0.14162,,
WBHW,10-17-2007 15:00,25cm,0.10386,,
WBHW,10-17-2007 15:00,10cm,0.12041,8.63,
WBHW,10-17-2007 15:00,vertical,0.14077,,
WBHW,10-17-2007 18:00,25cm,0.10429,,
WBHW,10-17-2007 18:00,10cm,0.12041,8.63,
WBHW,10-17-2007 18:00,vertical,0.14077,,
WBHW,10-17-2007 21:00,25cm,0.10386,,
WBHW,10-17-2007 21:00,10cm,0.11998,8.63,
WBHW,10-17-2007 21:00,vertical,0.14035,,
WBHW,10-17-2007 3:00,25cm,0.10429,,
WBHW,10-17-2007 3:00,10cm,0.12041,8.63,
WBHW,10-17-2007 3:00,vertical,0.14162,,
WBHW,10-17-2007 6:00,25cm,0.10429,,
WBHW,10-17-2007 6:00,10cm,0.12041,8.63,
WBHW,10-17-2007 6:00,vertical,0.14204,,
WBHW,10-17-2007 9:00,25cm,0.10429,,
WBHW,10-17-2007 9:00,10cm,0.12041,8.63,
WBHW,10-17-2007 9:00,vertical,0.14077,,
WBHW,10-17-2008 0:00,10cm,0.12126,9.82,
WBHW,10-17-2008 0:00,25cm,0.13653,,
WBHW,10-17-2008 0:00,vertical,0.16071,,
WBHW,10-17-2008 12:00,25cm,,,
WBHW,10-17-2008 12:00,10cm,,,
WBHW,10-17-2008 15:00,25cm,,,
WBHW,10-17-2008 15:00,10cm,,,
WBHW,10-17-2008 18:00,25cm,,,
WBHW,10-17-2008 18:00,10cm,,,
WBHW,10-17-2008 21:00,25cm,,,
WBHW,10-17-2008 21:00,10cm,,,
WBHW,10-17-2008 3:00,25cm,,,
WBHW,10-17-2008 3:00,10cm,,,
WBHW,10-17-2008 6:00,25cm,,,
WBHW,10-17-2008 6:00,10cm,,,
WBHW,10-17-2008 9:00,25cm,,,
WBHW,10-17-2008 9:00,10cm,,,
WBHW,10-17-2009 0:00,25cm,0.1221,,
WBHW,10-17-2009 0:00,10cm,0.13738,6.22,
WBHW,10-17-2009 0:00,vertical,0.16113,,
WBHW,10-17-2009 12:00,25cm,0.12168,,
WBHW,10-17-2009 12:00,10cm,0.13738,6.22,
WBHW,10-17-2009 12:00,vertical,0.16028,,
WBHW,10-17-2009 15:00,25cm,0.12168,,
WBHW,10-17-2009 15:00,10cm,0.13653,6.22,
WBHW,10-17-2009 15:00,vertical,0.15986,,
WBHW,10-17-2009 18:00,25cm,0.12168,,
WBHW,10-17-2009 18:00,10cm,0.13738,6.22,
WBHW,10-17-2009 18:00,vertical,0.15986,,
WBHW,10-17-2009 21:00,25cm,0.12168,,
WBHW,10-17-2009 21:00,10cm,0.13738,6.22,
WBHW,10-17-2009 21:00,vertical,0.15943,,
WBHW,10-17-2009 3:00,25cm,0.1221,,
WBHW,10-17-2009 3:00,10cm,0.13738,6.22,
WBHW,10-17-2009 3:00,vertical,0.16071,,
WBHW,10-17-2009 6:00,25cm,0.12168,,
WBHW,10-17-2009 6:00,10cm,0.13738,6.22,
WBHW,10-17-2009 6:00,vertical,0.16113,,
WBHW,10-17-2009 9:00,25cm,0.12168,,
WBHW,10-17-2009 9:00,10cm,0.13738,6.22,
WBHW,10-17-2009 9:00,vertical,0.16028,,
WBHW,10-17-2010 0:00,25cm,0.1098,,
WBHW,10-17-2010 0:00,10cm,0.12635,9.03,
WBHW,10-17-2010 0:00,vertical,0.15774,,
WBHW,10-17-2010 12:00,25cm,0.10895,,
WBHW,10-17-2010 12:00,10cm,0.1255,9.03,
WBHW,10-17-2010 12:00,vertical,0.15265,,
WBHW,10-17-2010 15:00,25cm,0.10853,,
WBHW,10-17-2010 15:00,10cm,0.1255,9.03,
WBHW,10-17-2010 15:00,vertical,0.15053,,
WBHW,10-17-2010 18:00,25cm,0.10853,,
WBHW,10-17-2010 18:00,10cm,0.1255,9.03,
WBHW,10-17-2010 18:00,vertical,0.1501,,
WBHW,10-17-2010 21:00,25cm,0.10853,,
WBHW,10-17-2010 21:00,10cm,0.1255,9.03,
WBHW,10-17-2010 21:00,vertical,0.14925,,
WBHW,10-17-2010 3:00,25cm,0.1098,,
WBHW,10-17-2010 3:00,10cm,0.12635,9.03,
WBHW,10-17-2010 3:00,vertical,0.15604,,
WBHW,10-17-2010 6:00,25cm,0.10938,,
WBHW,10-17-2010 6:00,10cm,0.1272,9.03,
WBHW,10-17-2010 6:00,vertical,0.15519,,
WBHW,10-17-2010 9:00,25cm,0.10895,,
WBHW,10-17-2010 9:00,10cm,0.12635,9.03,
WBHW,10-17-2010 9:00,vertical,0.1535,,
WBHW,10-18-05 0:00,25cm,0.12465,,
WBHW,10-18-05 0:00,10cm,0.14968,9.82,
WBHW,10-18-05 12:00,25cm,0.11998,,
WBHW,10-18-05 12:00,10cm,0.14162,9.42,
WBHW,10-18-05 15:00,25cm,0.11871,,
WBHW,10-18-05 15:00,10cm,0.14035,9.42,
WBHW,10-18-05 18:00,25cm,0.11786,,
WBHW,10-18-05 18:00,10cm,0.13907,9.42,
WBHW,10-18-05 21:00,25cm,0.11659,,
WBHW,10-18-05 21:00,10cm,0.13738,9.42,
WBHW,10-18-05 3:00,25cm,0.1238,,
WBHW,10-18-05 3:00,10cm,0.14756,9.82,
WBHW,10-18-05 6:00,25cm,0.12253,,
WBHW,10-18-05 6:00,10cm,0.14416,9.82,
WBHW,10-18-05 9:00,25cm,0.12083,,
WBHW,10-18-05 9:00,10cm,0.14331,9.42,
WBHW,10-18-2006 0:00,25cm,0.08859,,
WBHW,10-18-2006 0:00,10cm,0.12041,8.63,
WBHW,10-18-2006 0:00,vertical,0.15816,,
WBHW,10-18-2006 12:00,25cm,0.12338,,
WBHW,10-18-2006 12:00,10cm,0.1255,8.63,
WBHW,10-18-2006 12:00,vertical,0.16749,,
WBHW,10-18-2006 15:00,25cm,0.11617,,
WBHW,10-18-2006 15:00,10cm,0.12974,9.03,
WBHW,10-18-2006 15:00,vertical,0.16834,,
WBHW,10-18-2006 18:00,25cm,0.11192,,
WBHW,10-18-2006 18:00,10cm,0.13016,9.03,
WBHW,10-18-2006 18:00,vertical,0.16834,,
WBHW,10-18-2006 21:00,25cm,0.10895,,
WBHW,10-18-2006 21:00,10cm,0.12974,9.42,
WBHW,10-18-2006 21:00,vertical,0.16665,,
WBHW,10-18-2006 3:00,25cm,0.08817,,
WBHW,10-18-2006 3:00,10cm,0.12041,8.63,
WBHW,10-18-2006 3:00,vertical,0.15816,,
WBHW,10-18-2006 6:00,25cm,0.08859,,
WBHW,10-18-2006 6:00,10cm,0.11956,8.63,
WBHW,10-18-2006 6:00,vertical,0.15816,,
WBHW,10-18-2006 9:00,25cm,0.10302,,
WBHW,10-18-2006 9:00,10cm,0.12126,8.63,
WBHW,10-18-2006 9:00,vertical,0.16071,,
WBHW,10-18-2007 0:00,25cm,0.10386,,
WBHW,10-18-2007 0:00,10cm,0.12041,8.63,
WBHW,10-18-2007 0:00,vertical,0.13992,,
WBHW,10-18-2007 12:00,25cm,0.10386,,
WBHW,10-18-2007 12:00,10cm,0.11956,9.03,
WBHW,10-18-2007 12:00,vertical,0.13907,,
WBHW,10-18-2007 15:00,25cm,0.10429,,
WBHW,10-18-2007 15:00,10cm,0.11871,9.03,
WBHW,10-18-2007 15:00,vertical,0.13865,,
WBHW,10-18-2007 18:00,25cm,0.10386,,
WBHW,10-18-2007 18:00,10cm,0.11956,9.03,
WBHW,10-18-2007 18:00,vertical,0.13907,,
WBHW,10-18-2007 21:00,25cm,0.10386,,
WBHW,10-18-2007 21:00,10cm,0.11871,9.03,
WBHW,10-18-2007 21:00,vertical,0.13865,,
WBHW,10-18-2007 3:00,25cm,0.10429,,
WBHW,10-18-2007 3:00,10cm,0.12041,9.03,
WBHW,10-18-2007 3:00,vertical,0.13992,,
WBHW,10-18-2007 6:00,25cm,0.10386,,
WBHW,10-18-2007 6:00,10cm,0.12041,9.03,
WBHW,10-18-2007 6:00,vertical,0.13992,,
WBHW,10-18-2007 9:00,25cm,0.10386,,
WBHW,10-18-2007 9:00,10cm,0.11956,8.63,
WBHW,10-18-2007 9:00,vertical,0.13992,,
WBHW,10-18-2008 0:00,25cm,,,
WBHW,10-18-2008 0:00,10cm,,,
WBHW,10-18-2008 12:00,25cm,,,
WBHW,10-18-2008 12:00,10cm,,,
WBHW,10-18-2008 15:00,25cm,,,
WBHW,10-18-2008 15:00,10cm,,,
WBHW,10-18-2008 18:00,25cm,,,
WBHW,10-18-2008 18:00,10cm,,,
WBHW,10-18-2008 21:00,25cm,,,
WBHW,10-18-2008 21:00,10cm,,,
WBHW,10-18-2008 3:00,25cm,,,
WBHW,10-18-2008 3:00,10cm,,,
WBHW,10-18-2008 6:00,25cm,,,
WBHW,10-18-2008 6:00,10cm,,,
WBHW,10-18-2008 9:00,25cm,,,
WBHW,10-18-2008 9:00,10cm,,,
WBHW,10-18-2009 0:00,25cm,0.12126,,
WBHW,10-18-2009 0:00,10cm,0.13653,6.22,
WBHW,10-18-2009 0:00,vertical,0.15943,,
WBHW,10-18-2009 12:00,25cm,0.12126,,
WBHW,10-18-2009 12:00,10cm,0.13738,6.22,
WBHW,10-18-2009 12:00,vertical,0.15901,,
WBHW,10-18-2009 15:00,25cm,0.12126,,
WBHW,10-18-2009 15:00,10cm,0.13653,6.22,
WBHW,10-18-2009 15:00,vertical,0.15901,,
WBHW,10-18-2009 18:00,25cm,0.12126,,
WBHW,10-18-2009 18:00,10cm,0.13653,6.22,
WBHW,10-18-2009 18:00,vertical,0.15901,,
WBHW,10-18-2009 21:00,25cm,0.12083,,
WBHW,10-18-2009 21:00,10cm,0.13653,6.22,
WBHW,10-18-2009 21:00,vertical,0.15901,,
WBHW,10-18-2009 3:00,25cm,0.12126,,
WBHW,10-18-2009 3:00,10cm,0.13738,6.22,
WBHW,10-18-2009 3:00,vertical,0.15943,,
WBHW,10-18-2009 6:00,25cm,0.12168,,
WBHW,10-18-2009 6:00,10cm,0.13738,6.22,
WBHW,10-18-2009 6:00,vertical,0.15943,,
WBHW,10-18-2009 9:00,25cm,0.12126,,
WBHW,10-18-2009 9:00,10cm,0.13653,6.22,
WBHW,10-18-2009 9:00,vertical,0.15943,,
WBHW,10-18-2010 0:00,25cm,0.10811,,
WBHW,10-18-2010 0:00,10cm,0.1238,9.03,
WBHW,10-18-2010 0:00,vertical,0.1484,,
WBHW,10-18-2010 12:00,25cm,0.10726,,
WBHW,10-18-2010 12:00,10cm,0.12295,8.63,
WBHW,10-18-2010 12:00,vertical,0.14416,,
WBHW,10-18-2010 15:00,25cm,0.10683,,
WBHW,10-18-2010 15:00,10cm,0.12295,8.63,
WBHW,10-18-2010 15:00,vertical,0.14416,,
WBHW,10-18-2010 18:00,25cm,0.10683,,
WBHW,10-18-2010 18:00,10cm,0.1221,8.63,
WBHW,10-18-2010 18:00,vertical,0.14416,,
WBHW,10-18-2010 21:00,25cm,0.10683,,
WBHW,10-18-2010 21:00,10cm,0.12295,8.63,
WBHW,10-18-2010 21:00,vertical,0.14416,,
WBHW,10-18-2010 3:00,25cm,0.10768,,
WBHW,10-18-2010 3:00,10cm,0.1238,9.03,
WBHW,10-18-2010 3:00,vertical,0.1484,,
WBHW,10-18-2010 6:00,25cm,0.10768,,
WBHW,10-18-2010 6:00,10cm,0.1238,9.03,
WBHW,10-18-2010 6:00,vertical,0.14756,,
WBHW,10-18-2010 9:00,25cm,0.10768,,
WBHW,10-18-2010 9:00,10cm,0.1238,8.63,
WBHW,10-18-2010 9:00,vertical,0.14713,,
WBHW,10-19-05 0:00,25cm,0.11574,,
WBHW,10-19-05 0:00,10cm,0.13653,9.42,
WBHW,10-19-05 12:00,25cm,0.11277,,
WBHW,10-19-05 12:00,10cm,0.13059,9.03,
WBHW,10-19-05 15:00,25cm,0.1115,,
WBHW,10-19-05 15:00,10cm,0.13059,9.03,
WBHW,10-19-05 18:00,25cm,0.11065,,
WBHW,10-19-05 18:00,10cm,0.13059,9.42,
WBHW,10-19-05 21:00,25cm,0.11023,,
WBHW,10-19-05 21:00,10cm,0.12974,9.42,
WBHW,10-19-05 3:00,25cm,0.11532,,
WBHW,10-19-05 3:00,10cm,0.13398,9.42,
WBHW,10-19-05 6:00,25cm,0.11447,,
WBHW,10-19-05 6:00,10cm,0.13313,9.42,
WBHW,10-19-05 9:00,25cm,0.1132,,
WBHW,10-19-05 9:00,10cm,0.13313,9.03,
WBHW,10-19-2006 0:00,25cm,0.10683,,
WBHW,10-19-2006 0:00,10cm,0.12889,9.42,
WBHW,10-19-2006 0:00,vertical,0.16665,,
WBHW,10-19-2006 12:00,25cm,0.10217,,
WBHW,10-19-2006 12:00,10cm,0.1272,9.42,
WBHW,10-19-2006 12:00,vertical,0.16495,,
WBHW,10-19-2006 15:00,25cm,0.10132,,
WBHW,10-19-2006 15:00,10cm,0.12677,9.42,
WBHW,10-19-2006 15:00,vertical,0.16325,,
WBHW,10-19-2006 18:00,25cm,0.10047,,
WBHW,10-19-2006 18:00,10cm,0.12677,9.82,
WBHW,10-19-2006 18:00,vertical,0.16325,,
WBHW,10-19-2006 21:00,25cm,0.10005,,
WBHW,10-19-2006 21:00,10cm,0.12635,9.82,
WBHW,10-19-2006 21:00,vertical,0.16325,,
WBHW,10-19-2006 3:00,25cm,0.10556,,
WBHW,10-19-2006 3:00,10cm,0.12804,9.42,
WBHW,10-19-2006 3:00,vertical,0.16537,,
WBHW,10-19-2006 6:00,25cm,0.10429,,
WBHW,10-19-2006 6:00,10cm,0.1272,9.42,
WBHW,10-19-2006 6:00,vertical,0.16495,,
WBHW,10-19-2006 9:00,25cm,0.10302,,
WBHW,10-19-2006 9:00,10cm,0.1272,9.42,
WBHW,10-19-2006 9:00,vertical,0.16495,,
WBHW,10-19-2007 0:00,25cm,0.10386,,
WBHW,10-19-2007 0:00,10cm,0.11871,9.42,
WBHW,10-19-2007 0:00,vertical,0.13822,,
WBHW,10-19-2007 12:00,25cm,0.10344,,
WBHW,10-19-2007 12:00,10cm,0.11701,9.42,
WBHW,10-19-2007 12:00,vertical,0.13738,,
WBHW,10-19-2007 15:00,25cm,0.10344,,
WBHW,10-19-2007 15:00,10cm,0.11701,9.42,
WBHW,10-19-2007 15:00,vertical,0.13738,,
WBHW,10-19-2007 18:00,25cm,0.10344,,
WBHW,10-19-2007 18:00,10cm,0.11701,9.42,
WBHW,10-19-2007 18:00,vertical,0.13738,,
WBHW,10-19-2007 21:00,25cm,0.10386,,
WBHW,10-19-2007 21:00,10cm,0.11701,9.42,
WBHW,10-19-2007 21:00,vertical,0.13695,,
WBHW,10-19-2007 3:00,25cm,0.10386,,
WBHW,10-19-2007 3:00,10cm,0.11871,9.42,
WBHW,10-19-2007 3:00,vertical,0.13822,,
WBHW,10-19-2007 6:00,25cm,0.10386,,
WBHW,10-19-2007 6:00,10cm,0.11871,9.42,
WBHW,10-19-2007 6:00,vertical,0.13738,,
WBHW,10-19-2007 9:00,25cm,0.10386,,
WBHW,10-19-2007 9:00,10cm,0.11701,9.42,
WBHW,10-19-2007 9:00,vertical,0.13738,,
WBHW,10-19-2008 0:00,25cm,,,
WBHW,10-19-2008 0:00,10cm,,,
WBHW,10-19-2008 12:00,25cm,,,
WBHW,10-19-2008 12:00,10cm,,,
WBHW,10-19-2008 15:00,25cm,,,
WBHW,10-19-2008 15:00,10cm,,,
WBHW,10-19-2008 18:00,25cm,,,
WBHW,10-19-2008 18:00,10cm,,,
WBHW,10-19-2008 21:00,25cm,,,
WBHW,10-19-2008 21:00,10cm,,,
WBHW,10-19-2008 3:00,25cm,,,
WBHW,10-19-2008 3:00,10cm,,,
WBHW,10-19-2008 6:00,25cm,,,
WBHW,10-19-2008 6:00,10cm,,,
WBHW,10-19-2008 9:00,25cm,,,
WBHW,10-19-2008 9:00,10cm,,,
WBHW,10-19-2009 0:00,25cm,0.12126,,
WBHW,10-19-2009 0:00,10cm,0.13653,5.81,
