Compartment,Datetime,Depth,Temp_C,Moisture_m3_m3,Remove
WBSW,07/29/16 12:00:00 PM,10cm,14.09,0.1115,
WBSW,07/30/15 03:00:00 AM,10cm,12.55,0.1365,
WBSW,07/30/15 03:00:00 PM,10cm,12.55,0.1357,
WBSW,07/30/15 06:00:00 AM,10cm,12.55,0.1365,
WBSW,07/30/15 06:00:00 PM,10cm,12.55,0.1357,
WBSW,07/30/15 09:00:00 AM,10cm,12.55,0.1365,
WBSW,07/30/15 09:00:00 PM,10cm,12.55,0.1361,
WBSW,07/30/15 12:00:00 AM,10cm,12.16,0.137,
WBSW,07/30/15 12:00:00 PM,10cm,12.55,0.1361,
WBSW,07/30/16 03:00:00 AM,10cm,14.09,0.1102,
WBSW,07/30/16 03:00:00 PM,10cm,14.09,0.1094,
WBSW,07/30/16 06:00:00 AM,10cm,14.09,0.1107,
WBSW,07/30/16 06:00:00 PM,10cm,13.7,0.1094,
WBSW,07/30/16 09:00:00 AM,10cm,14.09,0.1107,
WBSW,07/30/16 09:00:00 PM,10cm,13.7,0.109,
WBSW,07/30/16 12:00:00 AM,10cm,14.09,0.1107,
WBSW,07/30/16 12:00:00 PM,10cm,14.09,0.1102,
WBSW,07/31/15 03:00:00 AM,10cm,12.93,0.1361,
WBSW,07/31/15 03:00:00 PM,10cm,12.93,0.1348,
WBSW,07/31/15 06:00:00 AM,10cm,12.93,0.1361,
WBSW,07/31/15 06:00:00 PM,10cm,12.93,0.1348,
WBSW,07/31/15 09:00:00 AM,10cm,12.93,0.1361,
WBSW,07/31/15 09:00:00 PM,10cm,12.93,0.1344,
WBSW,07/31/15 12:00:00 AM,10cm,12.55,0.1357,
WBSW,07/31/15 12:00:00 PM,10cm,12.93,0.1353,
WBSW,07/31/16 03:00:00 AM,10cm,13.7,0.109,
WBSW,07/31/16 03:00:00 PM,10cm,13.7,0.1081,
WBSW,07/31/16 06:00:00 AM,10cm,13.7,0.109,
WBSW,07/31/16 06:00:00 PM,10cm,13.7,0.1077,
WBSW,07/31/16 09:00:00 AM,10cm,13.7,0.109,
WBSW,07/31/16 09:00:00 PM,10cm,13.7,0.1077,
WBSW,07/31/16 12:00:00 AM,10cm,13.7,0.1094,
WBSW,07/31/16 12:00:00 PM,10cm,13.7,0.109,
WBSW,08-12-2014  3:00:00 PM,10cm,12.93,0.1446,
WBSW,08-12-2014  6:00:00 PM,10cm,12.93,0.1446,
WBSW,08-12-2014  9:00:00 PM,10cm,12.93,0.1446,
WBSW,08/01/2015  12:00:00 AM,10cm,12.93,0.1344,
WBSW,08/01/2015  12:00:00 PM,10cm,12.93,0.134,
WBSW,08/01/2015  3:00:00 AM,10cm,12.93,0.1344,
WBSW,08/01/2015  3:00:00 PM,10cm,12.93,0.1336,
WBSW,08/01/2015  6:00:00 AM,10cm,12.93,0.1344,
WBSW,08/01/2015  6:00:00 PM,10cm,12.93,0.134,
WBSW,08/01/2015  9:00:00 AM,10cm,12.93,0.1344,
WBSW,08/01/2015  9:00:00 PM,10cm,12.93,0.134,
WBSW,08/01/2016  12:00:00 AM,10cm,13.7,0.1077,
WBSW,08/01/2016  12:00:00 PM,10cm,13.7,0.1068,
WBSW,08/01/2016  3:00:00 AM,10cm,13.7,0.1077,
WBSW,08/01/2016  3:00:00 PM,10cm,13.7,0.1064,
WBSW,08/01/2016  6:00:00 AM,10cm,13.7,0.1077,
WBSW,08/01/2016  6:00:00 PM,10cm,13.7,0.1064,
WBSW,08/01/2016  9:00:00 AM,10cm,13.7,0.1077,
WBSW,08/01/2016  9:00:00 PM,10cm,13.7,0.1064,
WBSW,08/02/2015  12:00:00 AM,10cm,12.93,0.134,
WBSW,08/02/2015  12:00:00 PM,10cm,12.93,0.1336,
WBSW,08/02/2015  3:00:00 AM,10cm,12.93,0.134,
WBSW,08/02/2015  3:00:00 PM,10cm,12.93,0.1327,
WBSW,08/02/2015  6:00:00 AM,10cm,12.93,0.134,
WBSW,08/02/2015  6:00:00 PM,10cm,12.93,0.1327,
WBSW,08/02/2015  9:00:00 AM,10cm,12.93,0.1336,
WBSW,08/02/2015  9:00:00 PM,10cm,12.93,0.1327,
WBSW,08/02/2016  12:00:00 AM,10cm,13.7,0.1064,
WBSW,08/02/2016  12:00:00 PM,10cm,13.32,0.106,
WBSW,08/02/2016  3:00:00 AM,10cm,13.7,0.1064,
WBSW,08/02/2016  3:00:00 PM,10cm,13.32,0.1056,
WBSW,08/02/2016  6:00:00 AM,10cm,13.7,0.1064,
WBSW,08/02/2016  6:00:00 PM,10cm,13.32,0.1047,
WBSW,08/02/2016  9:00:00 AM,10cm,13.32,0.1064,
WBSW,08/02/2016  9:00:00 PM,10cm,13.32,0.1051,
WBSW,08/03/2015  12:00:00 AM,10cm,12.93,0.1327,
WBSW,08/03/2015  12:00:00 PM,10cm,12.93,0.1323,
WBSW,08/03/2015  3:00:00 AM,10cm,12.93,0.1327,
WBSW,08/03/2015  3:00:00 PM,10cm,12.93,0.1319,
WBSW,08/03/2015  6:00:00 AM,10cm,12.93,0.1327,
WBSW,08/03/2015  6:00:00 PM,10cm,12.93,0.1319,
WBSW,08/03/2015  9:00:00 AM,10cm,12.93,0.1327,
WBSW,08/03/2015  9:00:00 PM,10cm,12.93,0.1319,
WBSW,08/03/2016  12:00:00 AM,10cm,13.32,0.1051,
WBSW,08/03/2016  12:00:00 PM,10cm,13.32,0.1039,
WBSW,08/03/2016  3:00:00 AM,10cm,13.32,0.1047,
WBSW,08/03/2016  3:00:00 PM,10cm,13.32,0.1034,
WBSW,08/03/2016  6:00:00 AM,10cm,13.32,0.1051,
WBSW,08/03/2016  6:00:00 PM,10cm,13.32,0.103,
WBSW,08/03/2016  9:00:00 AM,10cm,13.32,0.1051,
WBSW,08/03/2016  9:00:00 PM,10cm,13.32,0.1034,
WBSW,08/04/2015  12:00:00 AM,10cm,12.93,0.1319,
WBSW,08/04/2015  12:00:00 PM,10cm,12.93,0.1319,
WBSW,08/04/2015  3:00:00 AM,10cm,12.93,0.1319,
WBSW,08/04/2015  3:00:00 PM,10cm,12.93,0.131,
WBSW,08/04/2015  6:00:00 AM,10cm,12.93,0.1319,
WBSW,08/04/2015  6:00:00 PM,10cm,12.93,0.131,
WBSW,08/04/2015  9:00:00 AM,10cm,12.93,0.1319,
WBSW,08/04/2015  9:00:00 PM,10cm,12.93,0.131,
WBSW,08/04/2016  12:00:00 AM,10cm,13.32,0.1034,
WBSW,08/04/2016  12:00:00 PM,10cm,13.32,0.103,
WBSW,08/04/2016  3:00:00 AM,10cm,13.32,0.103,
WBSW,08/04/2016  3:00:00 PM,10cm,13.32,0.1022,
WBSW,08/04/2016  6:00:00 AM,10cm,13.32,0.1034,
WBSW,08/04/2016  6:00:00 PM,10cm,13.32,0.1017,
WBSW,08/04/2016  9:00:00 AM,10cm,13.32,0.1039,
WBSW,08/04/2016  9:00:00 PM,10cm,13.32,0.1017,
WBSW,08/05/2015  12:00:00 AM,10cm,12.93,0.131,
WBSW,08/05/2015  12:00:00 PM,10cm,12.93,0.1306,
WBSW,08/05/2015  3:00:00 AM,10cm,12.93,0.131,
WBSW,08/05/2015  3:00:00 PM,10cm,12.93,0.1319,
WBSW,08/05/2015  6:00:00 AM,10cm,13.32,0.131,
WBSW,08/05/2015  6:00:00 PM,10cm,12.93,0.1323,
WBSW,08/05/2015  9:00:00 AM,10cm,12.93,0.1314,
WBSW,08/05/2015  9:00:00 PM,10cm,12.93,0.1327,
WBSW,08/05/2016  12:00:00 AM,10cm,13.32,0.1013,
WBSW,08/05/2016  12:00:00 PM,10cm,13.32,0.1013,
WBSW,08/05/2016  3:00:00 AM,10cm,13.32,0.1017,
WBSW,08/05/2016  3:00:00 PM,10cm,13.32,0.1005,
WBSW,08/05/2016  6:00:00 AM,10cm,13.32,0.1017,
WBSW,08/05/2016  6:00:00 PM,10cm,13.32,0.1,
WBSW,08/05/2016  9:00:00 AM,10cm,13.32,0.1022,
WBSW,08/05/2016  9:00:00 PM,10cm,13.32,0.1,
WBSW,08/06/2015  12:00:00 AM,10cm,12.93,0.1327,
WBSW,08/06/2015  12:00:00 PM,10cm,12.93,0.1323,
WBSW,08/06/2015  3:00:00 AM,10cm,12.93,0.1327,
WBSW,08/06/2015  3:00:00 PM,10cm,12.93,0.1314,
WBSW,08/06/2015  6:00:00 AM,10cm,12.93,0.1327,
WBSW,08/06/2015  6:00:00 PM,10cm,12.55,0.1314,
WBSW,08/06/2015  9:00:00 AM,10cm,12.93,0.1327,
WBSW,08/06/2015  9:00:00 PM,10cm,12.55,0.1314,
WBSW,08/06/2016  12:00:00 AM,10cm,13.32,0.1,
WBSW,08/06/2016  12:00:00 PM,10cm,13.32,0.0996,
WBSW,08/06/2016  3:00:00 AM,10cm,13.32,0.1,
WBSW,08/06/2016  3:00:00 PM,10cm,13.32,0.0988,
WBSW,08/06/2016  6:00:00 AM,10cm,13.32,0.1,
WBSW,08/06/2016  6:00:00 PM,10cm,13.32,0.0988,
WBSW,08/06/2016  9:00:00 AM,10cm,13.32,0.1005,
WBSW,08/06/2016  9:00:00 PM,10cm,13.7,0.0988,
WBSW,08/07/2015  12:00:00 AM,10cm,12.55,0.1314,
WBSW,08/07/2015  12:00:00 PM,10cm,12.55,0.131,
WBSW,08/07/2015  3:00:00 AM,10cm,12.55,0.1319,
WBSW,08/07/2015  3:00:00 PM,10cm,12.55,0.131,
WBSW,08/07/2015  6:00:00 AM,10cm,12.55,0.1319,
WBSW,08/07/2015  6:00:00 PM,10cm,12.55,0.1306,
WBSW,08/07/2015  9:00:00 AM,10cm,12.55,0.1319,
WBSW,08/07/2015  9:00:00 PM,10cm,12.55,0.1306,
WBSW,08/07/2016  12:00:00 AM,10cm,13.7,0.0988,
WBSW,08/07/2016  12:00:00 PM,10cm,13.7,0.0988,
WBSW,08/07/2016  3:00:00 AM,10cm,13.7,0.0992,
WBSW,08/07/2016  3:00:00 PM,10cm,13.7,0.0979,
WBSW,08/07/2016  6:00:00 AM,10cm,13.7,0.0992,
WBSW,08/07/2016  6:00:00 PM,10cm,13.32,0.0971,
WBSW,08/07/2016  9:00:00 AM,10cm,13.7,0.0992,
WBSW,08/07/2016  9:00:00 PM,10cm,13.32,0.0971,
WBSW,08/08/2015  12:00:00 AM,10cm,12.55,0.1302,
WBSW,08/08/2015  12:00:00 PM,10cm,12.55,0.1297,
WBSW,08/08/2015  3:00:00 AM,10cm,12.55,0.1302,
WBSW,08/08/2015  3:00:00 PM,10cm,12.55,0.1293,
WBSW,08/08/2015  6:00:00 AM,10cm,12.55,0.1306,
WBSW,08/08/2015  6:00:00 PM,10cm,12.55,0.1289,
WBSW,08/08/2015  9:00:00 AM,10cm,12.55,0.1302,
WBSW,08/08/2015  9:00:00 PM,10cm,12.55,0.1289,
WBSW,08/08/2016  12:00:00 AM,10cm,13.32,0.0971,
WBSW,08/08/2016  12:00:00 PM,10cm,13.32,0.0967,
WBSW,08/08/2016  3:00:00 AM,10cm,13.32,0.0971,
WBSW,08/08/2016  3:00:00 PM,10cm,13.32,0.0954,
WBSW,08/08/2016  6:00:00 AM,10cm,13.32,0.0971,
WBSW,08/08/2016  6:00:00 PM,10cm,13.32,0.0954,
WBSW,08/08/2016  9:00:00 AM,10cm,13.32,0.0971,
WBSW,08/08/2016  9:00:00 PM,10cm,13.32,0.095,
WBSW,08/09/2015  12:00:00 AM,10cm,12.55,0.1289,
WBSW,08/09/2015  12:00:00 PM,10cm,12.55,0.1293,
WBSW,08/09/2015  3:00:00 AM,10cm,12.55,0.1293,
WBSW,08/09/2015  3:00:00 PM,10cm,12.55,0.1289,
WBSW,08/09/2015  6:00:00 AM,10cm,12.55,0.1293,
WBSW,08/09/2015  6:00:00 PM,10cm,12.55,0.1285,
WBSW,08/09/2015  9:00:00 AM,10cm,12.55,0.1293,
WBSW,08/09/2015  9:00:00 PM,10cm,12.55,0.1285,
WBSW,08/09/2016  12:00:00 AM,10cm,13.32,0.0954,
WBSW,08/09/2016  12:00:00 PM,10cm,12.93,0.0945,
WBSW,08/09/2016  3:00:00 AM,10cm,13.32,0.0954,
WBSW,08/09/2016  3:00:00 PM,10cm,12.93,0.0937,
WBSW,08/09/2016  6:00:00 AM,10cm,13.32,0.0954,
WBSW,08/09/2016  6:00:00 PM,10cm,12.93,0.0928,
WBSW,08/09/2016  9:00:00 AM,10cm,13.32,0.0958,
WBSW,08/09/2016  9:00:00 PM,10cm,12.93,0.0933,
WBSW,08/10/2015  12:00:00 AM,10cm,12.55,0.1285,
WBSW,08/10/2015  12:00:00 PM,10cm,12.16,0.128,
WBSW,08/10/2015  3:00:00 AM,10cm,12.55,0.1285,
WBSW,08/10/2015  3:00:00 PM,10cm,12.16,0.1276,
WBSW,08/10/2015  6:00:00 AM,10cm,12.55,0.1285,
WBSW,08/10/2015  6:00:00 PM,10cm,12.16,0.1272,
WBSW,08/10/2015  9:00:00 AM,10cm,12.55,0.1285,
WBSW,08/10/2015  9:00:00 PM,10cm,12.16,0.1272,
WBSW,08/10/2016  12:00:00 AM,10cm,12.93,0.0933,
WBSW,08/10/2016  12:00:00 PM,10cm,12.93,0.0924,
WBSW,08/10/2016  3:00:00 AM,10cm,12.93,0.0933,
WBSW,08/10/2016  3:00:00 PM,10cm,12.93,0.0924,
WBSW,08/10/2016  6:00:00 AM,10cm,12.93,0.0933,
WBSW,08/10/2016  6:00:00 PM,10cm,12.93,0.0924,
WBSW,08/10/2016  9:00:00 AM,10cm,12.93,0.0937,
WBSW,08/10/2016  9:00:00 PM,10cm,12.93,0.0924,
WBSW,08/11/2015  12:00:00 AM,10cm,12.16,0.1276,
WBSW,08/11/2015  12:00:00 PM,10cm,12.55,0.1268,
WBSW,08/11/2015  3:00:00 AM,10cm,12.55,0.1272,
WBSW,08/11/2015  3:00:00 PM,10cm,12.55,0.1268,
WBSW,08/11/2015  6:00:00 AM,10cm,12.55,0.1272,
WBSW,08/11/2015  6:00:00 PM,10cm,12.55,0.1268,
WBSW,08/11/2015  9:00:00 AM,10cm,12.55,0.1272,
WBSW,08/11/2015  9:00:00 PM,10cm,12.55,0.1276,
WBSW,08/11/2016  12:00:00 AM,10cm,12.93,0.092,
WBSW,08/11/2016  12:00:00 PM,10cm,12.93,0.0916,
WBSW,08/11/2016  3:00:00 AM,10cm,12.93,0.0924,
WBSW,08/11/2016  3:00:00 PM,10cm,12.93,0.0907,
WBSW,08/11/2016  6:00:00 AM,10cm,12.93,0.0924,
WBSW,08/11/2016  6:00:00 PM,10cm,13.32,0.0941,
WBSW,08/11/2016  9:00:00 AM,10cm,12.93,0.092,
WBSW,08/11/2016  9:00:00 PM,10cm,13.32,0.0937,
WBSW,08/12/2015  12:00:00 AM,10cm,12.55,0.1429,
WBSW,08/12/2015  12:00:00 PM,10cm,12.55,0.1386,
WBSW,08/12/2015  3:00:00 AM,10cm,12.55,0.142,
WBSW,08/12/2015  3:00:00 PM,10cm,12.55,0.1374,
WBSW,08/12/2015  6:00:00 AM,10cm,12.55,0.1403,
WBSW,08/12/2015  6:00:00 PM,10cm,12.55,0.1374,
WBSW,08/12/2015  9:00:00 AM,10cm,12.55,0.1395,
WBSW,08/12/2015  9:00:00 PM,10cm,12.55,0.137,
WBSW,08/12/2016  12:00:00 AM,10cm,13.32,0.0941,
WBSW,08/12/2016  12:00:00 PM,10cm,13.7,0.0937,
WBSW,08/12/2016  3:00:00 AM,10cm,13.7,0.0941,
WBSW,08/12/2016  3:00:00 PM,10cm,13.7,0.0937,
WBSW,08/12/2016  6:00:00 AM,10cm,13.7,0.0941,
WBSW,08/12/2016  6:00:00 PM,10cm,13.7,0.0941,
WBSW,08/12/2016  9:00:00 AM,10cm,13.7,0.0941,
WBSW,08/12/2016  9:00:00 PM,10cm,13.7,0.0941,
WBSW,08/13/14 03:00:00 AM,10cm,12.93,0.1446,
WBSW,08/13/14 03:00:00 PM,10cm,12.93,0.1446,
WBSW,08/13/14 06:00:00 AM,10cm,12.93,0.1446,
WBSW,08/13/14 06:00:00 PM,10cm,12.93,0.1446,
WBSW,08/13/14 09:00:00 AM,10cm,12.93,0.1446,
WBSW,08/13/14 09:00:00 PM,10cm,12.93,0.1446,
WBSW,08/13/14 12:00:00 AM,10cm,12.93,0.1446,
WBSW,08/13/14 12:00:00 PM,10cm,12.93,0.1446,
WBSW,08/13/15 03:00:00 AM,10cm,12.55,0.1361,
WBSW,08/13/15 03:00:00 PM,10cm,12.93,0.1344,
WBSW,08/13/15 06:00:00 AM,10cm,12.93,0.1357,
WBSW,08/13/15 06:00:00 PM,10cm,12.93,0.134,
WBSW,08/13/15 09:00:00 AM,10cm,12.93,0.1357,
WBSW,08/13/15 09:00:00 PM,10cm,12.93,0.1336,
WBSW,08/13/15 12:00:00 AM,10cm,12.55,0.1365,
WBSW,08/13/15 12:00:00 PM,10cm,12.93,0.1348,
WBSW,08/13/16 03:00:00 AM,10cm,13.7,0.0945,
WBSW,08/13/16 03:00:00 PM,10cm,13.7,0.0945,
WBSW,08/13/16 06:00:00 AM,10cm,13.7,0.0945,
WBSW,08/13/16 06:00:00 PM,10cm,13.7,0.0945,
WBSW,08/13/16 09:00:00 AM,10cm,13.7,0.0945,
WBSW,08/13/16 09:00:00 PM,10cm,13.32,0.0945,
WBSW,08/13/16 12:00:00 AM,10cm,13.7,0.0941,
WBSW,08/13/16 12:00:00 PM,10cm,13.7,0.0945,
WBSW,08/14/14 03:00:00 AM,10cm,12.55,0.1446,
WBSW,08/14/14 03:00:00 PM,10cm,12.55,0.1518,
WBSW,08/14/14 06:00:00 AM,10cm,12.55,0.1467,
WBSW,08/14/14 06:00:00 PM,10cm,12.55,0.1514,
WBSW,08/14/14 09:00:00 AM,10cm,12.55,0.151,
WBSW,08/14/14 09:00:00 PM,10cm,12.55,0.1514,
WBSW,08/14/14 12:00:00 AM,10cm,12.55,0.145,
WBSW,08/14/14 12:00:00 PM,10cm,12.55,0.1522,
WBSW,08/14/15 03:00:00 AM,10cm,12.93,0.1336,
WBSW,08/14/15 03:00:00 PM,10cm,12.93,0.1319,
WBSW,08/14/15 06:00:00 AM,10cm,12.93,0.1336,
WBSW,08/14/15 06:00:00 PM,10cm,12.93,0.1314,
WBSW,08/14/15 09:00:00 AM,10cm,12.93,0.1331,
WBSW,08/14/15 09:00:00 PM,10cm,12.93,0.1314,
WBSW,08/14/15 12:00:00 AM,10cm,12.93,0.1336,
WBSW,08/14/15 12:00:00 PM,10cm,12.93,0.1327,
WBSW,08/14/16 03:00:00 AM,10cm,13.32,0.095,
WBSW,08/14/16 03:00:00 PM,10cm,13.32,0.0945,
WBSW,08/14/16 06:00:00 AM,10cm,13.32,0.0945,
WBSW,08/14/16 06:00:00 PM,10cm,13.32,0.0945,
WBSW,08/14/16 09:00:00 AM,10cm,13.32,0.0945,
WBSW,08/14/16 09:00:00 PM,10cm,13.32,0.0945,
WBSW,08/14/16 12:00:00 AM,10cm,13.32,0.0945,
WBSW,08/14/16 12:00:00 PM,10cm,13.32,0.095,
WBSW,08/15/14 03:00:00 AM,10cm,12.55,0.1505,
WBSW,08/15/14 03:00:00 PM,10cm,12.55,0.1493,
WBSW,08/15/14 06:00:00 AM,10cm,12.55,0.1505,
WBSW,08/15/14 06:00:00 PM,10cm,12.55,0.1488,
WBSW,08/15/14 09:00:00 AM,10cm,12.55,0.1505,
WBSW,08/15/14 09:00:00 PM,10cm,12.55,0.1488,
WBSW,08/15/14 12:00:00 AM,10cm,12.55,0.151,
WBSW,08/15/14 12:00:00 PM,10cm,12.55,0.1501,
WBSW,08/15/15 03:00:00 AM,10cm,12.93,0.1314,
WBSW,08/15/15 03:00:00 PM,10cm,12.93,0.1302,
WBSW,08/15/15 06:00:00 AM,10cm,12.93,0.1314,
WBSW,08/15/15 06:00:00 PM,10cm,12.93,0.1327,
WBSW,08/15/15 09:00:00 AM,10cm,12.93,0.131,
WBSW,08/15/15 09:00:00 PM,10cm,12.93,0.1331,
WBSW,08/15/15 12:00:00 AM,10cm,12.93,0.1314,
WBSW,08/15/15 12:00:00 PM,10cm,12.93,0.1306,
WBSW,08/15/16 03:00:00 AM,10cm,13.32,0.095,
WBSW,08/15/16 03:00:00 PM,10cm,13.7,0.0945,
WBSW,08/15/16 06:00:00 AM,10cm,13.32,0.0954,
WBSW,08/15/16 06:00:00 PM,10cm,13.7,0.0941,
WBSW,08/15/16 09:00:00 AM,10cm,13.7,0.095,
WBSW,08/15/16 09:00:00 PM,10cm,13.7,0.0945,
WBSW,08/15/16 12:00:00 AM,10cm,13.32,0.095,
WBSW,08/15/16 12:00:00 PM,10cm,13.7,0.095,
WBSW,08/16/14 03:00:00 AM,10cm,12.55,0.1484,
WBSW,08/16/14 03:00:00 PM,10cm,12.55,0.1476,
WBSW,08/16/14 06:00:00 AM,10cm,12.55,0.1484,
WBSW,08/16/14 06:00:00 PM,10cm,12.55,0.1471,
WBSW,08/16/14 09:00:00 AM,10cm,12.55,0.1484,
WBSW,08/16/14 09:00:00 PM,10cm,12.55,0.1476,
WBSW,08/16/14 12:00:00 AM,10cm,12.55,0.1484,
WBSW,08/16/14 12:00:00 PM,10cm,12.55,0.148,
WBSW,08/16/15 03:00:00 AM,10cm,13.32,0.1331,
WBSW,08/16/15 03:00:00 PM,10cm,13.32,0.1319,
WBSW,08/16/15 06:00:00 AM,10cm,13.32,0.1331,
WBSW,08/16/15 06:00:00 PM,10cm,13.32,0.131,
WBSW,08/16/15 09:00:00 AM,10cm,13.32,0.1331,
WBSW,08/16/15 09:00:00 PM,10cm,13.7,0.1314,
WBSW,08/16/15 12:00:00 AM,10cm,13.32,0.1331,
WBSW,08/16/15 12:00:00 PM,10cm,13.32,0.1323,
WBSW,08/16/16 03:00:00 AM,10cm,13.7,0.0945,
WBSW,08/16/16 03:00:00 PM,10cm,13.7,0.0933,
WBSW,08/16/16 06:00:00 AM,10cm,13.7,0.0945,
WBSW,08/16/16 06:00:00 PM,10cm,13.7,0.0933,
WBSW,08/16/16 09:00:00 AM,10cm,13.7,0.0945,
WBSW,08/16/16 09:00:00 PM,10cm,13.7,0.0928,
WBSW,08/16/16 12:00:00 AM,10cm,13.7,0.0945,
WBSW,08/16/16 12:00:00 PM,10cm,13.7,0.0937,
WBSW,08/17/14 03:00:00 AM,10cm,12.55,0.1476,
WBSW,08/17/14 03:00:00 PM,10cm,12.55,0.1471,
WBSW,08/17/14 06:00:00 AM,10cm,12.55,0.1471,
WBSW,08/17/14 06:00:00 PM,10cm,12.55,0.1471,
WBSW,08/17/14 09:00:00 AM,10cm,12.55,0.1476,
WBSW,08/17/14 09:00:00 PM,10cm,12.55,0.1467,
WBSW,08/17/14 12:00:00 AM,10cm,12.55,0.1471,
WBSW,08/17/14 12:00:00 PM,10cm,12.55,0.1471,
WBSW,08/17/15 03:00:00 AM,10cm,13.7,0.1314,
WBSW,08/17/15 03:00:00 PM,10cm,13.7,0.1297,
WBSW,08/17/15 06:00:00 AM,10cm,13.7,0.131,
WBSW,08/17/15 06:00:00 PM,10cm,14.09,0.1293,
WBSW,08/17/15 09:00:00 AM,10cm,13.7,0.131,
WBSW,08/17/15 09:00:00 PM,10cm,14.09,0.1293,
WBSW,08/17/15 12:00:00 AM,10cm,13.7,0.1314,
WBSW,08/17/15 12:00:00 PM,10cm,13.7,0.1306,
WBSW,08/17/16 03:00:00 AM,10cm,13.7,0.0983,
WBSW,08/17/16 03:00:00 PM,10cm,13.7,0.1034,
WBSW,08/17/16 06:00:00 AM,10cm,13.7,0.1005,
WBSW,08/17/16 06:00:00 PM,10cm,13.7,0.1034,
WBSW,08/17/16 09:00:00 AM,10cm,13.7,0.1026,
WBSW,08/17/16 09:00:00 PM,10cm,13.7,0.1034,
WBSW,08/17/16 12:00:00 AM,10cm,13.7,0.0945,
WBSW,08/17/16 12:00:00 PM,10cm,13.7,0.103,
WBSW,08/18/14 03:00:00 AM,10cm,12.55,0.1471,
WBSW,08/18/14 03:00:00 PM,10cm,12.16,0.1463,
WBSW,08/18/14 06:00:00 AM,10cm,12.55,0.1467,
WBSW,08/18/14 06:00:00 PM,10cm,12.16,0.1463,
WBSW,08/18/14 09:00:00 AM,10cm,12.55,0.1471,
WBSW,08/18/14 09:00:00 PM,10cm,12.16,0.1459,
WBSW,08/18/14 12:00:00 AM,10cm,12.55,0.1467,
WBSW,08/18/14 12:00:00 PM,10cm,12.16,0.1467,
WBSW,08/18/15 03:00:00 AM,10cm,14.09,0.1293,
WBSW,08/18/15 03:00:00 PM,10cm,14.09,0.1285,
WBSW,08/18/15 06:00:00 AM,10cm,14.09,0.1293,
WBSW,08/18/15 06:00:00 PM,10cm,14.09,0.128,
WBSW,08/18/15 09:00:00 AM,10cm,14.09,0.1293,
WBSW,08/18/15 09:00:00 PM,10cm,14.47,0.128,
WBSW,08/18/15 12:00:00 AM,10cm,14.09,0.1293,
WBSW,08/18/15 12:00:00 PM,10cm,14.09,0.1289,
WBSW,08/18/16 03:00:00 AM,10cm,13.7,0.1034,
WBSW,08/18/16 03:00:00 PM,10cm,13.7,0.1026,
WBSW,08/18/16 06:00:00 AM,10cm,13.7,0.1039,
WBSW,08/18/16 06:00:00 PM,10cm,13.7,0.1026,
WBSW,08/18/16 09:00:00 AM,10cm,13.7,0.1039,
WBSW,08/18/16 09:00:00 PM,10cm,13.7,0.1022,
WBSW,08/18/16 12:00:00 AM,10cm,13.7,0.1039,
WBSW,08/18/16 12:00:00 PM,10cm,13.7,0.103,
WBSW,08/19/14 03:00:00 AM,10cm,12.16,0.1459,
WBSW,08/19/14 03:00:00 PM,10cm,12.16,0.145,
WBSW,08/19/14 06:00:00 AM,10cm,12.16,0.1463,
WBSW,08/19/14 06:00:00 PM,10cm,12.16,0.1446,
WBSW,08/19/14 09:00:00 AM,10cm,12.16,0.1463,
WBSW,08/19/14 09:00:00 PM,10cm,12.16,0.1446,
WBSW,08/19/14 12:00:00 AM,10cm,12.16,0.1459,
WBSW,08/19/14 12:00:00 PM,10cm,12.16,0.1454,
WBSW,08/19/15 03:00:00 AM,10cm,14.47,0.1276,
WBSW,08/19/15 03:00:00 PM,10cm,14.47,0.1272,
WBSW,08/19/15 06:00:00 AM,10cm,14.47,0.1276,
WBSW,08/19/15 06:00:00 PM,10cm,14.47,0.1268,
WBSW,08/19/15 09:00:00 AM,10cm,14.47,0.128,
WBSW,08/19/15 09:00:00 PM,10cm,14.47,0.1268,
WBSW,08/19/15 12:00:00 AM,10cm,14.47,0.1276,
WBSW,08/19/15 12:00:00 PM,10cm,14.47,0.1276,
WBSW,08/19/16 03:00:00 AM,10cm,13.7,0.1022,
WBSW,08/19/16 03:00:00 PM,10cm,13.7,0.1013,
WBSW,08/19/16 06:00:00 AM,10cm,13.7,0.1026,
WBSW,08/19/16 06:00:00 PM,10cm,13.7,0.1009,
WBSW,08/19/16 09:00:00 AM,10cm,13.7,0.1022,
WBSW,08/19/16 09:00:00 PM,10cm,13.7,0.1009,
WBSW,08/19/16 12:00:00 AM,10cm,13.7,0.1026,
WBSW,08/19/16 12:00:00 PM,10cm,13.7,0.1017,
WBSW,08/20/14 03:00:00 AM,10cm,12.16,0.1446,
WBSW,08/20/14 03:00:00 PM,10cm,12.55,0.1429,
WBSW,08/20/14 06:00:00 AM,10cm,12.55,0.1446,
WBSW,08/20/14 06:00:00 PM,10cm,12.55,0.1429,
WBSW,08/20/14 09:00:00 AM,10cm,12.55,0.1446,
WBSW,08/20/14 09:00:00 PM,10cm,12.55,0.1425,
WBSW,08/20/14 12:00:00 AM,10cm,12.16,0.1446,
WBSW,08/20/14 12:00:00 PM,10cm,12.55,0.1433,
WBSW,08/20/15 03:00:00 AM,10cm,14.47,0.1268,
WBSW,08/20/15 03:00:00 PM,10cm,14.47,0.1268,
