Compartment,Datetime,Depth,Temp_C,Moisture_m3_m3,Remove
WBSW,8-23-2007 6:00,10cm,11.38,0.18743,
WBSW,8-25-2007 9:00,10cm,11.77,0.18743,
WBSW,10-14-2007 18:00,10cm,9.03,0.18743,
WBSW,10-14-2007 21:00,10cm,9.03,0.18743,
WBSW,10-15-2007 0:00,10cm,9.03,0.18743,
WBSW,10-15-2007 3:00,10cm,9.03,0.18743,
WBSW,10-25-2007 12:00,10cm,9.82,0.18743,
WBSW,10-25-2007 15:00,10cm,9.82,0.18743,
WBSW,10-25-2007 18:00,10cm,9.82,0.18743,
WBSW,10-25-2007 21:00,10cm,9.42,0.18743,
WBSW,6-22-2008 12:00,10cm,9.03,0.18743,
WBSW,6-22-2008 15:00,10cm,9.03,0.18743,
WBSW,6-22-2008 18:00,10cm,9.03,0.18743,
WBSW,6-22-2008 21:00,10cm,9.42,0.18743,
WBSW,6-23-2008 0:00,10cm,9.42,0.18743,
WBSW,6-23-2008 3:00,10cm,9.42,0.18743,
WBSW,6-23-2008 6:00,10cm,9.42,0.18743,
WBSW,6-23-2008 12:00,10cm,9.42,0.18743,
WBSW,6-23-2008 15:00,10cm,9.82,0.18743,
WBSW,6-23-2008 18:00,10cm,9.82,0.18743,
WBSW,6-24-2008 6:00,10cm,9.82,0.18743,
WBSW,7-28-2008 0:00,10cm,13.32,0.18743,
WBSW,7-28-2008 3:00,10cm,13.32,0.18743,
WBSW,7-28-2008 6:00,10cm,13.32,0.18743,
WBSW,7-28-2008 12:00,10cm,13.32,0.18743,
WBSW,08-01-2008  3:00:00 PM,10cm,13.32,0.18743,
WBSW,8-18-2008 6:00,10cm,12.55,0.18743,
WBSW,8-18-2008 12:00,10cm,12.55,0.18743,
WBSW,8-20-2008 15:00,10cm,12.16,0.18743,
WBSW,8-20-2008 18:00,10cm,12.16,0.18743,
WBSW,8-20-2008 21:00,10cm,12.16,0.18743,
WBSW,1-17-2009 18:00,10cm,0.29,0.18743,
WBSW,03-05-2009  9:00:00 AM,10cm,0.29,0.18743,
WBSW,03-06-2009  6:00:00 PM,10cm,0.29,0.18743,
WBSW,03-07-2009  12:00:00 AM,10cm,0.29,0.18743,
WBSW,03-07-2009  9:00:00 AM,10cm,0.29,0.18743,
WBSW,03-07-2009  12:00:00 PM,10cm,0.29,0.18743,
WBSW,5-24-2009 18:00,10cm,7.03,0.18743,
WBSW,5-24-2009 21:00,10cm,7.03,0.18743,
WBSW,5-25-2009 3:00,10cm,7.03,0.18743,
WBSW,5-25-2009 6:00,10cm,7.03,0.18743,
WBSW,06-03-2009  6:00:00 PM,10cm,7.03,0.18743,
WBSW,06-03-2009  9:00:00 PM,10cm,7.03,0.18743,
WBSW,06-04-2009  3:00:00 AM,10cm,7.03,0.18743,
WBSW,06-04-2009  6:00:00 AM,10cm,7.03,0.18743,
WBSW,06-04-2009  9:00:00 AM,10cm,7.03,0.18743,
WBSW,6-16-2009 0:00,10cm,8.63,0.18743,
WBSW,6-16-2009 3:00,10cm,8.63,0.18743,
WBSW,6-16-2009 6:00,10cm,8.63,0.18743,
WBSW,6-28-2009 18:00,10cm,10.6,0.18743,
WBSW,6-28-2009 21:00,10cm,10.6,0.18743,
WBSW,07-03-2009  12:00:00 AM,10cm,10.99,0.18743,
WBSW,07-11-2009  3:00:00 PM,10cm,10.21,0.18743,
WBSW,07-11-2009  6:00:00 PM,10cm,10.6,0.18743,
WBSW,07-11-2009  9:00:00 PM,10cm,10.6,0.18743,
WBSW,07-12-2009  12:00:00 AM,10cm,10.6,0.18743,
WBSW,07-12-2009  3:00:00 AM,10cm,10.6,0.18743,
WBSW,07-12-2009  6:00:00 AM,10cm,10.6,0.18743,
WBSW,07-12-2009  9:00:00 AM,10cm,10.6,0.18743,
WBSW,07-12-2009  12:00:00 PM,10cm,10.6,0.18743,
WBSW,8-31-2009 15:00,10cm,11.38,0.18743,
WBSW,10-09-2009  9:00:00 AM,10cm,9.03,0.18743,
WBSW,10-12-2009  3:00:00 AM,10cm,8.23,0.18743,
WBSW,10-12-2009  6:00:00 AM,10cm,8.23,0.18743,
WBSW,10-20-2009 21:00,10cm,4.99,0.18743,
WBSW,10-21-2009 0:00,10cm,4.99,0.18743,
WBSW,10-30-2009 6:00,10cm,5.81,0.18743,
WBSW,11-19-2009 9:00,10cm,5.81,0.18743,
WBSW,11-24-2009 15:00,10cm,5.4,0.18743,
WBSW,11-24-2009 18:00,10cm,5.4,0.18743,
WBSW,11-24-2009 21:00,10cm,5.4,0.18743,
WBSW,11-25-2009 0:00,10cm,5.4,0.18743,
WBSW,11-25-2009 3:00,10cm,5.4,0.18743,
WBSW,11-25-2009 6:00,10cm,5.4,0.18743,
WBSW,11-25-2009 9:00,10cm,5.4,0.18743,
WBSW,11-25-2009 12:00,10cm,5.4,0.18743,
WBSW,11-25-2009 15:00,10cm,5.4,0.18743,
WBSW,11-25-2009 18:00,10cm,5.4,0.18743,
WBSW,11-25-2009 21:00,10cm,5.4,0.18743,
WBSW,11-26-2009 0:00,10cm,5.4,0.18743,
WBSW,11-26-2009 3:00,10cm,5.4,0.18743,
WBSW,11-26-2009 12:00,10cm,5.81,0.18743,
WBSW,11-26-2009 15:00,10cm,5.81,0.18743,
WBSW,11-26-2009 21:00,10cm,5.81,0.18743,
WBSW,11-27-2009 6:00,10cm,5.81,0.18743,
WBSW,1-15-2010 6:00,10cm,2.03,0.18743,
WBSW,1-15-2010 9:00,10cm,2.03,0.18743,
WBSW,1-15-2010 12:00,10cm,2.03,0.18743,
WBSW,1-15-2010 15:00,10cm,2.03,0.18743,
WBSW,1-15-2010 18:00,10cm,2.03,0.18743,
WBSW,02-11-2010  6:00:00 PM,10cm,1.17,0.18743,
WBSW,02-11-2010  9:00:00 PM,10cm,1.17,0.18743,
WBSW,02-12-2010  12:00:00 AM,10cm,1.17,0.18743,
WBSW,02-12-2010  3:00:00 AM,10cm,1.17,0.18743,
WBSW,02-12-2010  9:00:00 AM,10cm,1.17,0.18743,
WBSW,02-12-2010  12:00:00 PM,10cm,1.17,0.18743,
WBSW,02-12-2010  6:00:00 PM,10cm,1.17,0.18743,
WBSW,02-12-2010  9:00:00 PM,10cm,1.17,0.18743,
WBSW,2-13-2010 0:00,10cm,1.17,0.18743,
WBSW,2-13-2010 3:00,10cm,1.17,0.18743,
WBSW,2-13-2010 6:00,10cm,1.17,0.18743,
WBSW,2-13-2010 9:00,10cm,1.17,0.18743,
WBSW,2-14-2010 3:00,10cm,1.17,0.18743,
WBSW,4-25-2010 6:00,10cm,4.99,0.18743,
WBSW,4-25-2010 9:00,10cm,4.99,0.18743,
WBSW,4-25-2010 12:00,10cm,4.99,0.18743,
WBSW,12-07-2012  3:00:00 PM,10cm,2.89,0.18743,
WBSW,12-13-2012 6:00,10cm,2.89,0.18743,
WBSW,3-16-2013 6:00,10cm,0.29,0.18743,
WBSW,4-22-2013 21:00,10cm,0.73,0.18743,
WBSW,4-27-2013 15:00,10cm,1.6,0.18743,
WBSW,06-02-2005  3:00:00 PM,10cm,5.81,0.18785,
WBSW,11-24-2005 9:00,10cm,5.4,0.18785,
WBSW,5-14-2006 18:00,10cm,3.31,0.18785,
WBSW,5-22-2006 0:00,10cm,4.57,0.18785,
WBSW,8-22-2007 18:00,10cm,10.99,0.18785,
WBSW,8-22-2007 21:00,10cm,10.99,0.18785,
WBSW,8-23-2007 0:00,10cm,11.38,0.18785,
WBSW,8-23-2007 3:00,10cm,11.38,0.18785,
WBSW,8-23-2007 9:00,10cm,11.38,0.18785,
WBSW,8-24-2007 21:00,10cm,11.38,0.18785,
WBSW,8-25-2007 0:00,10cm,11.38,0.18785,
WBSW,8-25-2007 3:00,10cm,11.77,0.18785,
WBSW,8-25-2007 6:00,10cm,11.77,0.18785,
WBSW,10-14-2007 15:00,10cm,9.03,0.18785,
WBSW,10-24-2007 3:00,10cm,10.21,0.18785,
WBSW,10-24-2007 15:00,10cm,10.21,0.18785,
WBSW,10-24-2007 18:00,10cm,10.21,0.18785,
WBSW,10-24-2007 21:00,10cm,10.21,0.18785,
WBSW,10-25-2007 0:00,10cm,10.21,0.18785,
WBSW,10-25-2007 3:00,10cm,10.21,0.18785,
WBSW,10-25-2007 6:00,10cm,9.82,0.18785,
WBSW,10-25-2007 9:00,10cm,9.82,0.18785,
WBSW,6-21-2008 15:00,10cm,8.63,0.18785,
WBSW,6-21-2008 18:00,10cm,8.63,0.18785,
WBSW,6-21-2008 21:00,10cm,8.63,0.18785,
WBSW,6-22-2008 0:00,10cm,9.03,0.18785,
WBSW,6-22-2008 3:00,10cm,9.03,0.18785,
WBSW,6-22-2008 6:00,10cm,9.03,0.18785,
WBSW,6-22-2008 9:00,10cm,9.03,0.18785,
WBSW,7-27-2008 21:00,10cm,13.32,0.18785,
WBSW,8-17-2008 21:00,10cm,12.55,0.18785,
WBSW,8-18-2008 0:00,10cm,12.55,0.18785,
WBSW,8-18-2008 3:00,10cm,12.55,0.18785,
WBSW,8-18-2008 9:00,10cm,12.55,0.18785,
WBSW,8-20-2008 12:00,10cm,12.55,0.18785,
WBSW,1-17-2009 15:00,10cm,0.29,0.18785,
WBSW,03-05-2009  12:00:00 AM,10cm,0.29,0.18785,
WBSW,03-05-2009  3:00:00 AM,10cm,0.29,0.18785,
WBSW,03-05-2009  6:00:00 AM,10cm,0.29,0.18785,
WBSW,03-07-2009  3:00:00 PM,10cm,0.29,0.18785,
WBSW,5-23-2009 15:00,10cm,7.43,0.18785,
WBSW,5-23-2009 18:00,10cm,7.43,0.18785,
WBSW,5-23-2009 21:00,10cm,7.43,0.18785,
WBSW,5-24-2009 0:00,10cm,7.43,0.18785,
WBSW,5-24-2009 3:00,10cm,7.03,0.18785,
WBSW,5-24-2009 6:00,10cm,7.03,0.18785,
WBSW,5-24-2009 9:00,10cm,7.03,0.18785,
WBSW,5-24-2009 12:00,10cm,7.03,0.18785,
WBSW,5-24-2009 15:00,10cm,7.03,0.18785,
WBSW,06-03-2009  12:00:00 PM,10cm,7.03,0.18785,
WBSW,06-03-2009  3:00:00 PM,10cm,7.03,0.18785,
WBSW,06-04-2009  12:00:00 AM,10cm,7.03,0.18785,
WBSW,6-15-2009 18:00,10cm,8.63,0.18785,
WBSW,6-15-2009 21:00,10cm,8.63,0.18785,
WBSW,6-28-2009 9:00,10cm,10.6,0.18785,
WBSW,6-28-2009 12:00,10cm,10.6,0.18785,
WBSW,6-28-2009 15:00,10cm,10.6,0.18785,
WBSW,6-29-2009 0:00,10cm,10.6,0.18785,
WBSW,6-29-2009 3:00,10cm,10.6,0.18785,
WBSW,07-02-2009  3:00:00 PM,10cm,10.99,0.18785,
WBSW,07-02-2009  6:00:00 PM,10cm,10.99,0.18785,
WBSW,07-02-2009  9:00:00 PM,10cm,10.99,0.18785,
WBSW,07-03-2009  3:00:00 AM,10cm,10.99,0.18785,
WBSW,07-11-2009  12:00:00 PM,10cm,10.21,0.18785,
WBSW,7-28-2009 18:00,10cm,12.55,0.18785,
WBSW,10-19-2009 21:00,10cm,4.99,0.18785,
WBSW,10-20-2009 12:00,10cm,4.99,0.18785,
WBSW,10-20-2009 15:00,10cm,4.99,0.18785,
WBSW,10-20-2009 18:00,10cm,4.99,0.18785,
WBSW,10-29-2009 18:00,10cm,5.81,0.18785,
WBSW,10-29-2009 21:00,10cm,5.81,0.18785,
WBSW,10-30-2009 0:00,10cm,5.81,0.18785,
WBSW,10-30-2009 3:00,10cm,5.81,0.18785,
WBSW,11-19-2009 6:00,10cm,5.81,0.18785,
WBSW,11-24-2009 3:00,10cm,5.4,0.18785,
WBSW,11-24-2009 6:00,10cm,5.4,0.18785,
WBSW,11-24-2009 9:00,10cm,5.4,0.18785,
WBSW,11-24-2009 12:00,10cm,5.4,0.18785,
WBSW,11-27-2009 9:00,10cm,5.81,0.18785,
WBSW,1-14-2010 12:00,10cm,2.03,0.18785,
WBSW,1-14-2010 15:00,10cm,2.03,0.18785,
WBSW,1-14-2010 18:00,10cm,2.03,0.18785,
WBSW,1-14-2010 21:00,10cm,2.03,0.18785,
WBSW,1-15-2010 0:00,10cm,2.03,0.18785,
WBSW,1-15-2010 3:00,10cm,2.03,0.18785,
WBSW,02-09-2010  12:00:00 PM,10cm,1.17,0.18785,
WBSW,02-09-2010  6:00:00 PM,10cm,1.17,0.18785,
WBSW,02-10-2010  12:00:00 AM,10cm,1.17,0.18785,
WBSW,02-10-2010  3:00:00 AM,10cm,1.17,0.18785,
WBSW,02-10-2010  6:00:00 AM,10cm,1.17,0.18785,
WBSW,02-10-2010  9:00:00 AM,10cm,1.17,0.18785,
WBSW,02-10-2010  12:00:00 PM,10cm,1.17,0.18785,
WBSW,02-10-2010  3:00:00 PM,10cm,1.17,0.18785,
WBSW,02-10-2010  6:00:00 PM,10cm,1.17,0.18785,
WBSW,02-10-2010  9:00:00 PM,10cm,1.17,0.18785,
WBSW,02-11-2010  12:00:00 AM,10cm,1.17,0.18785,
WBSW,02-11-2010  3:00:00 AM,10cm,1.17,0.18785,
WBSW,02-11-2010  6:00:00 AM,10cm,1.17,0.18785,
WBSW,02-11-2010  9:00:00 AM,10cm,1.17,0.18785,
WBSW,02-11-2010  12:00:00 PM,10cm,1.17,0.18785,
WBSW,02-11-2010  3:00:00 PM,10cm,1.17,0.18785,
WBSW,02-12-2010  6:00:00 AM,10cm,1.17,0.18785,
WBSW,4-22-2010 12:00,10cm,4.15,0.18785,
WBSW,4-22-2010 15:00,10cm,4.15,0.18785,
WBSW,4-23-2010 15:00,10cm,4.57,0.18785,
WBSW,4-23-2010 18:00,10cm,4.57,0.18785,
WBSW,4-23-2010 21:00,10cm,4.57,0.18785,
WBSW,4-24-2010 15:00,10cm,4.57,0.18785,
WBSW,4-24-2010 18:00,10cm,4.99,0.18785,
WBSW,4-24-2010 21:00,10cm,4.99,0.18785,
WBSW,4-25-2010 0:00,10cm,4.99,0.18785,
WBSW,4-25-2010 3:00,10cm,4.99,0.18785,
WBSW,12-07-2012  12:00:00 PM,10cm,2.89,0.18785,
WBSW,1-17-2013 3:00,10cm,1.6,0.18785,
WBSW,10-23-2005 15:00,10cm,7.43,0.18828,
WBSW,11-19-2006 2:00,10cm,8.63,0.18828,
WBSW,8-22-2007 15:00,10cm,10.99,0.18828,
WBSW,8-24-2007 18:00,10cm,11.38,0.18828,
WBSW,10-14-2007 9:00,10cm,9.03,0.18828,
WBSW,10-14-2007 12:00,10cm,9.03,0.18828,
WBSW,10-24-2007 6:00,10cm,10.21,0.18828,
WBSW,10-24-2007 9:00,10cm,10.21,0.18828,
WBSW,10-24-2007 12:00,10cm,10.21,0.18828,
WBSW,6-20-2008 15:00,10cm,8.63,0.18828,
WBSW,6-20-2008 18:00,10cm,8.63,0.18828,
WBSW,6-21-2008 0:00,10cm,8.63,0.18828,
WBSW,6-21-2008 3:00,10cm,8.63,0.18828,
WBSW,6-21-2008 6:00,10cm,8.63,0.18828,
WBSW,6-21-2008 12:00,10cm,8.63,0.18828,
WBSW,7-27-2008 18:00,10cm,13.32,0.18828,
WBSW,8-17-2008 15:00,10cm,12.55,0.18828,
WBSW,8-17-2008 18:00,10cm,12.55,0.18828,
WBSW,8-19-2008 15:00,10cm,12.55,0.18828,
WBSW,8-19-2008 18:00,10cm,12.55,0.18828,
WBSW,8-19-2008 21:00,10cm,12.55,0.18828,
WBSW,8-20-2008 0:00,10cm,12.55,0.18828,
WBSW,8-20-2008 3:00,10cm,12.55,0.18828,
WBSW,8-20-2008 6:00,10cm,12.55,0.18828,
WBSW,8-20-2008 9:00,10cm,12.55,0.18828,
WBSW,1-17-2009 12:00,10cm,0.29,0.18828,
WBSW,03-04-2009  3:00:00 PM,10cm,0.29,0.18828,
WBSW,03-04-2009  9:00:00 PM,10cm,0.29,0.18828,
WBSW,6-15-2009 15:00,10cm,8.63,0.18828,
WBSW,6-28-2009 3:00,10cm,10.6,0.18828,
WBSW,6-28-2009 6:00,10cm,10.6,0.18828,
WBSW,10-09-2009  6:00:00 AM,10cm,9.03,0.18828,
WBSW,10-12-2009  12:00:00 AM,10cm,8.23,0.18828,
WBSW,10-20-2009 0:00,10cm,4.99,0.18828,
WBSW,10-20-2009 3:00,10cm,4.99,0.18828,
WBSW,10-20-2009 6:00,10cm,4.99,0.18828,
WBSW,10-20-2009 9:00,10cm,4.99,0.18828,
WBSW,10-29-2009 12:00,10cm,5.81,0.18828,
WBSW,10-29-2009 15:00,10cm,5.81,0.18828,
WBSW,11-19-2009 3:00,10cm,6.22,0.18828,
WBSW,11-23-2009 9:00,10cm,5.81,0.18828,
WBSW,11-23-2009 12:00,10cm,5.81,0.18828,
WBSW,11-23-2009 15:00,10cm,5.81,0.18828,
WBSW,11-23-2009 18:00,10cm,5.81,0.18828,
WBSW,11-23-2009 21:00,10cm,5.81,0.18828,
WBSW,11-24-2009 0:00,10cm,5.81,0.18828,
WBSW,12-26-2009 21:00,10cm,2.03,0.18828,
WBSW,12-27-2009 0:00,10cm,2.03,0.18828,
WBSW,12-27-2009 3:00,10cm,2.03,0.18828,
WBSW,12-27-2009 6:00,10cm,2.03,0.18828,
WBSW,12-27-2009 9:00,10cm,2.03,0.18828,
WBSW,1-14-2010 0:00,10cm,2.03,0.18828,
WBSW,1-14-2010 9:00,10cm,2.03,0.18828,
WBSW,02-08-2010  12:00:00 PM,10cm,1.6,0.18828,
WBSW,02-08-2010  3:00:00 PM,10cm,1.6,0.18828,
WBSW,02-09-2010  12:00:00 AM,10cm,1.6,0.18828,
WBSW,02-09-2010  3:00:00 AM,10cm,1.6,0.18828,
WBSW,02-09-2010  9:00:00 AM,10cm,1.17,0.18828,
WBSW,02-09-2010  3:00:00 PM,10cm,1.17,0.18828,
WBSW,02-09-2010  9:00:00 PM,10cm,1.17,0.18828,
WBSW,4-21-2010 15:00,10cm,3.74,0.18828,
WBSW,4-22-2010 0:00,10cm,3.74,0.18828,
WBSW,4-22-2010 3:00,10cm,4.15,0.18828,
WBSW,4-22-2010 6:00,10cm,4.15,0.18828,
WBSW,4-22-2010 9:00,10cm,4.15,0.18828,
WBSW,4-23-2010 6:00,10cm,4.57,0.18828,
WBSW,4-23-2010 9:00,10cm,4.57,0.18828,
WBSW,4-23-2010 12:00,10cm,4.57,0.18828,
WBSW,4-24-2010 3:00,10cm,4.57,0.18828,
WBSW,4-24-2010 6:00,10cm,4.57,0.18828,
WBSW,4-24-2010 12:00,10cm,4.57,0.18828,
WBSW,06-08-2010  3:00:00 AM,10cm,9.42,0.18828,
WBSW,12-13-2012 3:00,10cm,2.89,0.18828,
WBSW,1-17-2013 0:00,10cm,1.6,0.18828,
WBSW,3-16-2013 3:00,10cm,0.29,0.18828,
WBSW,4-22-2013 18:00,10cm,0.73,0.18828,
WBSW,5-14-2013 12:00,10cm,5.81,0.18828,
WBSW,06-02-2005  12:00:00 PM,10cm,5.81,0.1887,
WBSW,6-19-2005 18:00,10cm,7.43,0.1887,
WBSW,10-25-2005 0:00,10cm,7.03,0.1887,
WBSW,06-04-2006  6:00:00 AM,10cm,8.23,0.1887,
WBSW,8-22-2007 12:00,10cm,10.99,0.1887,
WBSW,8-24-2007 12:00,10cm,11.38,0.1887,
WBSW,8-24-2007 15:00,10cm,11.38,0.1887,
WBSW,10-14-2007 0:00,10cm,9.42,0.1887,
WBSW,10-14-2007 3:00,10cm,9.42,0.1887,
WBSW,10-14-2007 6:00,10cm,9.42,0.1887,
WBSW,10-23-2007 6:00,10cm,10.21,0.1887,
WBSW,10-23-2007 9:00,10cm,10.21,0.1887,
WBSW,10-23-2007 15:00,10cm,10.21,0.1887,
WBSW,10-23-2007 18:00,10cm,10.21,0.1887,
WBSW,10-23-2007 21:00,10cm,10.21,0.1887,
WBSW,10-24-2007 0:00,10cm,10.21,0.1887,
WBSW,6-15-2008 21:00,10cm,9.03,0.1887,
WBSW,6-16-2008 0:00,10cm,9.03,0.1887,
WBSW,6-16-2008 3:00,10cm,9.03,0.1887,
WBSW,6-16-2008 12:00,10cm,9.03,0.1887,
WBSW,6-16-2008 15:00,10cm,9.03,0.1887,
WBSW,6-16-2008 18:00,10cm,9.03,0.1887,
WBSW,6-16-2008 21:00,10cm,9.03,0.1887,
WBSW,6-17-2008 0:00,10cm,9.03,0.1887,
WBSW,6-17-2008 3:00,10cm,9.03,0.1887,
WBSW,6-18-2008 21:00,10cm,9.03,0.1887,
WBSW,6-19-2008 9:00,10cm,8.63,0.1887,
WBSW,6-19-2008 12:00,10cm,8.63,0.1887,
WBSW,6-19-2008 15:00,10cm,8.63,0.1887,
WBSW,6-19-2008 21:00,10cm,8.63,0.1887,
WBSW,6-20-2008 6:00,10cm,8.63,0.1887,
WBSW,6-20-2008 12:00,10cm,8.63,0.1887,
WBSW,6-20-2008 21:00,10cm,8.63,0.1887,
WBSW,6-21-2008 9:00,10cm,8.63,0.1887,
WBSW,7-27-2008 15:00,10cm,13.32,0.1887,
WBSW,8-17-2008 9:00,10cm,12.55,0.1887,
WBSW,8-17-2008 12:00,10cm,12.55,0.1887,
WBSW,9-26-2008 21:00,10cm,9.82,0.1887,
WBSW,9-27-2008 0:00,10cm,9.82,0.1887,
WBSW,9-27-2008 3:00,10cm,9.82,0.1887,
WBSW,03-04-2009  9:00:00 AM,10cm,0.29,0.1887,
WBSW,03-04-2009  12:00:00 PM,10cm,0.29,0.1887,
WBSW,03-04-2009  6:00:00 PM,10cm,0.29,0.1887,
WBSW,03-07-2009  6:00:00 PM,10cm,0.29,0.1887,
WBSW,3-27-2009 15:00,10cm,0.73,0.1887,
WBSW,5-23-2009 0:00,10cm,7.43,0.1887,
WBSW,5-23-2009 3:00,10cm,7.43,0.1887,
WBSW,5-23-2009 6:00,10cm,7.43,0.1887,
WBSW,5-23-2009 9:00,10cm,7.43,0.1887,
WBSW,5-23-2009 12:00,10cm,7.43,0.1887,
WBSW,5-30-2009 6:00,10cm,5.81,0.1887,
WBSW,5-30-2009 9:00,10cm,5.81,0.1887,
WBSW,06-03-2009  3:00:00 AM,10cm,7.03,0.1887,
WBSW,06-03-2009  6:00:00 AM,10cm,7.03,0.1887,
WBSW,06-03-2009  9:00:00 AM,10cm,7.03,0.1887,
WBSW,6-15-2009 12:00,10cm,8.63,0.1887,
WBSW,6-27-2009 21:00,10cm,10.6,0.1887,
WBSW,6-28-2009 0:00,10cm,10.6,0.1887,
WBSW,07-02-2009  12:00:00 PM,10cm,10.99,0.1887,
WBSW,07-11-2009  6:00:00 AM,10cm,10.21,0.1887,
WBSW,07-11-2009  9:00:00 AM,10cm,10.21,0.1887,
WBSW,9-28-2009 0:00,10cm,9.82,0.1887,
WBSW,10-29-2009 3:00,10cm,5.81,0.1887,
WBSW,11-18-2009 15:00,10cm,6.22,0.1887,
WBSW,11-18-2009 18:00,10cm,6.22,0.1887,
WBSW,11-18-2009 21:00,10cm,6.22,0.1887,
WBSW,11-19-2009 0:00,10cm,6.22,0.1887,
WBSW,11-23-2009 3:00,10cm,5.81,0.1887,
WBSW,11-23-2009 6:00,10cm,5.81,0.1887,
WBSW,12-26-2009 15:00,10cm,2.03,0.1887,
WBSW,12-26-2009 18:00,10cm,2.03,0.1887,
WBSW,12-27-2009 12:00,10cm,2.03,0.1887,
WBSW,1-13-2010 0:00,10cm,2.03,0.1887,
WBSW,1-13-2010 12:00,10cm,2.03,0.1887,
WBSW,1-13-2010 15:00,10cm,2.03,0.1887,
WBSW,1-13-2010 18:00,10cm,2.03,0.1887,
WBSW,1-13-2010 21:00,10cm,2.03,0.1887,
WBSW,1-14-2010 3:00,10cm,2.03,0.1887,
WBSW,1-14-2010 6:00,10cm,2.03,0.1887,
WBSW,02-08-2010  12:00:00 AM,10cm,1.6,0.1887,
WBSW,02-08-2010  3:00:00 AM,10cm,1.6,0.1887,
WBSW,02-08-2010  6:00:00 AM,10cm,1.6,0.1887,
WBSW,02-08-2010  9:00:00 AM,10cm,1.6,0.1887,
WBSW,02-08-2010  6:00:00 PM,10cm,1.6,0.1887,
WBSW,02-08-2010  9:00:00 PM,10cm,1.6,0.1887,
WBSW,02-09-2010  6:00:00 AM,10cm,1.6,0.1887,
WBSW,4-21-2010 18:00,10cm,3.74,0.1887,
WBSW,4-21-2010 21:00,10cm,3.74,0.1887,
WBSW,4-23-2010 0:00,10cm,4.57,0.1887,
WBSW,4-23-2010 3:00,10cm,4.57,0.1887,
WBSW,4-24-2010 0:00,10cm,4.57,0.1887,
WBSW,4-24-2010 9:00,10cm,4.57,0.1887,
WBSW,12-07-2012  9:00:00 AM,10cm,2.89,0.1887,
WBSW,5-28-2013 9:00,10cm,5.81,0.1887,
WBSW,10-23-2005 18:00,10cm,7.43,0.18913,
WBSW,8-22-2007 3:00,10cm,10.99,0.18913,
WBSW,8-22-2007 6:00,10cm,10.99,0.18913,
WBSW,8-22-2007 9:00,10cm,10.99,0.18913,
WBSW,10-13-2007 21:00,10cm,9.42,0.18913,
WBSW,10-20-2007 0:00,10cm,8.23,0.18913,
WBSW,10-23-2007 3:00,10cm,10.21,0.18913,
WBSW,10-23-2007 12:00,10cm,10.21,0.18913,
WBSW,6-14-2008 15:00,10cm,9.03,0.18913,
WBSW,6-14-2008 18:00,10cm,9.03,0.18913,
WBSW,6-14-2008 21:00,10cm,9.03,0.18913,
WBSW,6-15-2008 3:00,10cm,9.03,0.18913,
WBSW,6-15-2008 6:00,10cm,9.03,0.18913,
WBSW,6-15-2008 9:00,10cm,9.03,0.18913,
WBSW,6-15-2008 12:00,10cm,9.03,0.18913,
WBSW,6-15-2008 15:00,10cm,9.03,0.18913,
WBSW,6-15-2008 18:00,10cm,9.03,0.18913,
WBSW,6-16-2008 6:00,10cm,9.03,0.18913,
WBSW,6-16-2008 9:00,10cm,9.03,0.18913,
WBSW,6-18-2008 12:00,10cm,9.03,0.18913,
WBSW,6-18-2008 15:00,10cm,9.03,0.18913,
WBSW,6-18-2008 18:00,10cm,9.03,0.18913,
WBSW,6-19-2008 0:00,10cm,9.03,0.18913,
WBSW,6-19-2008 3:00,10cm,9.03,0.18913,
WBSW,6-19-2008 6:00,10cm,9.03,0.18913,
WBSW,6-19-2008 18:00,10cm,8.63,0.18913,
WBSW,6-20-2008 0:00,10cm,8.63,0.18913,
WBSW,6-20-2008 3:00,10cm,8.63,0.18913,
WBSW,6-20-2008 9:00,10cm,8.63,0.18913,
WBSW,8-15-2008 18:00,10cm,12.16,0.18913,
WBSW,8-15-2008 21:00,10cm,12.16,0.18913,
WBSW,8-16-2008 0:00,10cm,12.16,0.18913,
WBSW,8-16-2008 3:00,10cm,12.16,0.18913,
WBSW,8-16-2008 6:00,10cm,12.16,0.18913,
WBSW,8-16-2008 9:00,10cm,12.16,0.18913,
WBSW,8-16-2008 12:00,10cm,12.16,0.18913,
WBSW,8-16-2008 15:00,10cm,12.16,0.18913,
WBSW,8-16-2008 18:00,10cm,12.16,0.18913,
WBSW,8-16-2008 21:00,10cm,12.55,0.18913,
WBSW,8-17-2008 0:00,10cm,12.55,0.18913,
WBSW,8-17-2008 3:00,10cm,12.55,0.18913,
WBSW,8-17-2008 6:00,10cm,12.55,0.18913,
WBSW,9-25-2008 15:00,10cm,9.82,0.18913,
WBSW,9-25-2008 18:00,10cm,9.82,0.18913,
WBSW,9-25-2008 21:00,10cm,9.82,0.18913,
WBSW,9-26-2008 3:00,10cm,9.82,0.18913,
WBSW,9-26-2008 9:00,10cm,9.82,0.18913,
WBSW,9-26-2008 12:00,10cm,9.82,0.18913,
WBSW,9-26-2008 15:00,10cm,9.82,0.18913,
WBSW,9-26-2008 18:00,10cm,9.82,0.18913,
WBSW,03-04-2009  3:00:00 AM,10cm,0.29,0.18913,
WBSW,03-04-2009  6:00:00 AM,10cm,0.29,0.18913,
WBSW,3-26-2009 12:00,10cm,0.73,0.18913,
