Compartment,Datetime,Depth,Temp_C,Moisture_m3_m3,Remove
EBHW,08/17/13 06:00:00.0,10cm,14.85,0.17725,
EBHW,08/29/13 03:00:00.0,10cm,16.38,0.17725,
EBHW,10/13/13 00:00:00.0,10cm,11.77,0.17725,
EBHW,10/13/13 12:00:00.0,10cm,10.99,0.17725,
EBHW,10/13/13 15:00:00.0,10cm,10.99,0.17725,
EBHW,10/13/13 18:00:00.0,10cm,10.99,0.17725,
EBHW,10/14/13 12:00:00.0,10cm,10.6,0.17725,
EBHW,10/14/13 18:00:00.0,10cm,10.6,0.17725,
EBHW,10/14/13 21:00:00.0,10cm,10.99,0.17725,
EBHW,10/15/13 00:00:00.0,10cm,10.99,0.17725,
EBHW,10/15/13 03:00:00.0,10cm,10.99,0.17725,
EBHW,10/15/13 09:00:00.0,10cm,10.99,0.17725,
EBHW,10/16/13 18:00:00.0,10cm,11.38,0.17725,
EBHW,10/16/13 21:00:00.0,10cm,11.38,0.17725,
EBHW,10/17/13 00:00:00.0,10cm,11.38,0.17725,
EBHW,10/17/13 03:00:00.0,10cm,11.38,0.17725,
EBHW,10/17/13 06:00:00.0,10cm,11.38,0.17725,
EBHW,10/17/13 12:00:00.0,10cm,11.38,0.17725,
EBHW,10/18/13 00:00:00.0,10cm,11.77,0.17725,
EBHW,07-11-2013  12:00:00 PM,10cm,14.85,0.17683,
EBHW,07-12-2013  3:00:00 PM,10cm,15.23,0.17683,
EBHW,08-01-2013  9:00:00 AM,10cm,16,0.17683,
EBHW,08-06-2013  6:00:00 PM,10cm,14.47,0.17683,
EBHW,08-06-2013  9:00:00 PM,10cm,14.85,0.17683,
EBHW,08-07-2013  12:00:00 AM,10cm,14.85,0.17683,
EBHW,08-07-2013  3:00:00 AM,10cm,14.85,0.17683,
EBHW,08-07-2013  6:00:00 AM,10cm,14.85,0.17683,
EBHW,08-08-2013  3:00:00 PM,10cm,14.85,0.17683,
EBHW,10-02-2013  3:00:00 PM,10cm,12.55,0.17683,
EBHW,10-02-2013  9:00:00 PM,10cm,13.32,0.17683,
EBHW,10-03-2013  12:00:00 AM,10cm,13.32,0.17683,
EBHW,10-03-2013  12:00:00 PM,10cm,12.93,0.17683,
EBHW,10-04-2013  12:00:00 AM,10cm,13.32,0.17683,
EBHW,10-04-2013  3:00:00 AM,10cm,12.93,0.17683,
EBHW,10-04-2013  6:00:00 AM,10cm,12.93,0.17683,
EBHW,10-04-2013  9:00:00 AM,10cm,12.93,0.17683,
EBHW,10-05-2013  6:00:00 AM,10cm,12.55,0.17683,
EBHW,10-05-2013  9:00:00 AM,10cm,12.55,0.17683,
EBHW,10-06-2013  6:00:00 AM,10cm,11.77,0.17683,
EBHW,10-11-2013  3:00:00 PM,10cm,11.38,0.17683,
EBHW,10-11-2013  6:00:00 PM,10cm,11.77,0.17683,
EBHW,10-11-2013  9:00:00 PM,10cm,11.77,0.17683,
EBHW,10-12-2013  12:00:00 AM,10cm,11.77,0.17683,
EBHW,10-12-2013  6:00:00 AM,10cm,12.16,0.17683,
EBHW,06/20/13 15:00:00.0,10cm,11.77,0.17683,
EBHW,06/21/13 00:00:00.0,10cm,12.16,0.17683,
EBHW,06/21/13 09:00:00.0,10cm,11.77,0.17683,
EBHW,07/13/13 03:00:00.0,10cm,15.23,0.17683,
EBHW,07/13/13 06:00:00.0,10cm,15.23,0.17683,
EBHW,07/20/13 18:00:00.0,10cm,17.52,0.17683,
EBHW,08/16/13 12:00:00.0,10cm,14.85,0.17683,
EBHW,08/17/13 03:00:00.0,10cm,15.23,0.17683,
EBHW,08/17/13 09:00:00.0,10cm,14.85,0.17683,
EBHW,08/29/13 18:00:00.0,10cm,15.62,0.17683,
EBHW,10/14/13 15:00:00.0,10cm,10.6,0.17683,
EBHW,10/15/13 12:00:00.0,10cm,10.99,0.17683,
EBHW,10/15/13 15:00:00.0,10cm,10.99,0.17683,
EBHW,10/15/13 21:00:00.0,10cm,11.38,0.17683,
EBHW,10/16/13 00:00:00.0,10cm,11.38,0.17683,
EBHW,10/16/13 03:00:00.0,10cm,11.38,0.17683,
EBHW,10/16/13 06:00:00.0,10cm,11.38,0.17683,
EBHW,10/16/13 09:00:00.0,10cm,11.38,0.17683,
EBHW,10/16/13 12:00:00.0,10cm,11.38,0.17683,
EBHW,10/16/13 15:00:00.0,10cm,11.38,0.17683,
EBHW,10/17/13 15:00:00.0,10cm,11.38,0.17683,
EBHW,10/17/13 18:00:00.0,10cm,11.38,0.17683,
EBHW,10/17/13 21:00:00.0,10cm,11.38,0.17683,
EBHW,10/18/13 03:00:00.0,10cm,11.38,0.17683,
EBHW,07-12-2013  6:00:00 PM,10cm,15.23,0.1764,
EBHW,07-12-2013  9:00:00 PM,10cm,15.62,0.1764,
EBHW,08-07-2013  9:00:00 AM,10cm,14.85,0.1764,
EBHW,08-08-2013  6:00:00 PM,10cm,14.85,0.1764,
EBHW,08-09-2013  12:00:00 AM,10cm,14.85,0.1764,
EBHW,10-02-2013  6:00:00 PM,10cm,12.93,0.1764,
EBHW,10-03-2013  3:00:00 PM,10cm,12.93,0.1764,
EBHW,10-03-2013  9:00:00 PM,10cm,13.32,0.1764,
EBHW,10-04-2013  12:00:00 PM,10cm,12.93,0.1764,
EBHW,10-05-2013  12:00:00 AM,10cm,12.93,0.1764,
EBHW,10-05-2013  3:00:00 AM,10cm,12.55,0.1764,
EBHW,10-05-2013  12:00:00 PM,10cm,12.16,0.1764,
EBHW,10-05-2013  3:00:00 PM,10cm,12.16,0.1764,
EBHW,10-06-2013  12:00:00 AM,10cm,12.16,0.1764,
EBHW,10-06-2013  3:00:00 AM,10cm,12.16,0.1764,
EBHW,10-06-2013  12:00:00 PM,10cm,11.38,0.1764,
EBHW,10-06-2013  6:00:00 PM,10cm,11.38,0.1764,
EBHW,10-06-2013  9:00:00 PM,10cm,11.38,0.1764,
EBHW,10-07-2013  12:00:00 AM,10cm,11.38,0.1764,
EBHW,06/20/13 18:00:00.0,10cm,11.77,0.1764,
EBHW,06/20/13 21:00:00.0,10cm,12.16,0.1764,
EBHW,07/13/13 00:00:00.0,10cm,15.62,0.1764,
EBHW,07/24/13 15:00:00.0,10cm,15.62,0.1764,
EBHW,08/16/13 15:00:00.0,10cm,14.85,0.1764,
EBHW,08/17/13 00:00:00.0,10cm,15.23,0.1764,
EBHW,10/15/13 18:00:00.0,10cm,11.38,0.1764,
EBHW,07-05-2013  12:00:00 PM,10cm,16,0.17598,
EBHW,08-01-2013  12:00:00 PM,10cm,16,0.17598,
EBHW,08-08-2013  9:00:00 PM,10cm,14.85,0.17598,
EBHW,08-09-2013  3:00:00 AM,10cm,14.85,0.17598,
EBHW,08-09-2013  6:00:00 AM,10cm,14.85,0.17598,
EBHW,10-03-2013  6:00:00 PM,10cm,12.93,0.17598,
EBHW,10-04-2013  6:00:00 PM,10cm,12.93,0.17598,
EBHW,10-04-2013  9:00:00 PM,10cm,12.93,0.17598,
EBHW,10-05-2013  6:00:00 PM,10cm,12.16,0.17598,
EBHW,10-05-2013  9:00:00 PM,10cm,12.16,0.17598,
EBHW,10-06-2013  3:00:00 PM,10cm,11.38,0.17598,
EBHW,06-06-2013  12:00:00 AM,10cm,11.38,0.17598,
EBHW,06-06-2013  3:00:00 AM,10cm,11.38,0.17598,
EBHW,06-06-2013  6:00:00 AM,10cm,11.38,0.17598,
EBHW,06/21/13 12:00:00.0,10cm,11.77,0.17598,
EBHW,06/22/13 06:00:00.0,10cm,12.55,0.17598,
EBHW,07/13/13 09:00:00.0,10cm,15.23,0.17598,
EBHW,07/24/13 18:00:00.0,10cm,16,0.17598,
EBHW,07/25/13 00:00:00.0,10cm,16.38,0.17598,
EBHW,07/25/13 03:00:00.0,10cm,16,0.17598,
EBHW,07/25/13 06:00:00.0,10cm,15.62,0.17598,
EBHW,08/16/13 18:00:00.0,10cm,14.85,0.17598,
EBHW,08/16/13 21:00:00.0,10cm,15.23,0.17598,
EBHW,08/17/13 12:00:00.0,10cm,14.85,0.17598,
EBHW,08/18/13 06:00:00.0,10cm,15.23,0.17598,
EBHW,08/29/13 21:00:00.0,10cm,15.23,0.17598,
EBHW,08-02-2013  6:00:00 AM,10cm,16,0.17555,
EBHW,10-04-2013  3:00:00 PM,10cm,12.93,0.17555,
EBHW,06-05-2013  9:00:00 PM,10cm,11.38,0.17555,
EBHW,06-06-2013  9:00:00 AM,10cm,10.99,0.17555,
EBHW,06/21/13 21:00:00.0,10cm,12.55,0.17555,
EBHW,06/22/13 00:00:00.0,10cm,12.55,0.17555,
EBHW,06/22/13 03:00:00.0,10cm,12.55,0.17555,
EBHW,06/22/13 09:00:00.0,10cm,12.55,0.17555,
EBHW,07/24/13 21:00:00.0,10cm,16.38,0.17555,
EBHW,07/25/13 09:00:00.0,10cm,15.62,0.17555,
EBHW,08/17/13 21:00:00.0,10cm,15.23,0.17555,
EBHW,08/18/13 00:00:00.0,10cm,15.23,0.17555,
EBHW,08/18/13 03:00:00.0,10cm,15.23,0.17555,
EBHW,08/29/13 06:00:00.0,10cm,16.38,0.17555,
EBHW,08/30/13 00:00:00.0,10cm,15.23,0.17555,
EBHW,07-05-2013  3:00:00 PM,10cm,16,0.17513,
EBHW,07-08-2013  9:00:00 AM,10cm,16.76,0.17513,
EBHW,08-01-2013  3:00:00 PM,10cm,16,0.17513,
EBHW,08-01-2013  9:00:00 PM,10cm,16.38,0.17513,
EBHW,08-02-2013  12:00:00 AM,10cm,16.38,0.17513,
EBHW,08-02-2013  3:00:00 AM,10cm,16,0.17513,
EBHW,08-07-2013  12:00:00 PM,10cm,14.85,0.17513,
EBHW,08-08-2013  9:00:00 AM,10cm,14.85,0.17513,
EBHW,06-05-2013  6:00:00 PM,10cm,11.38,0.17513,
EBHW,06-07-2013  6:00:00 AM,10cm,11.38,0.17513,
EBHW,06-07-2013  9:00:00 AM,10cm,10.99,0.17513,
EBHW,06/21/13 15:00:00.0,10cm,12.16,0.17513,
EBHW,06/21/13 18:00:00.0,10cm,12.16,0.17513,
EBHW,06/22/13 12:00:00.0,10cm,12.55,0.17513,
EBHW,06/23/13 06:00:00.0,10cm,12.93,0.17513,
EBHW,08/17/13 15:00:00.0,10cm,14.85,0.17513,
EBHW,08/17/13 18:00:00.0,10cm,14.85,0.17513,
EBHW,08/18/13 09:00:00.0,10cm,14.85,0.17513,
EBHW,08/30/13 03:00:00.0,10cm,14.85,0.17513,
EBHW,08/30/13 06:00:00.0,10cm,14.85,0.17513,
EBHW,08/30/13 09:00:00.0,10cm,14.47,0.17513,
EBHW,08/31/13 12:00:00.0,10cm,15.23,0.17513,
EBHW,07-06-2013  12:00:00 AM,10cm,16.76,0.1747,
EBHW,07-06-2013  3:00:00 AM,10cm,16.76,0.1747,
EBHW,07-06-2013  6:00:00 AM,10cm,16.76,0.1747,
EBHW,08-01-2013  6:00:00 PM,10cm,16,0.1747,
EBHW,08-08-2013  12:00:00 AM,10cm,15.23,0.1747,
EBHW,08-08-2013  3:00:00 AM,10cm,15.23,0.1747,
EBHW,08-08-2013  6:00:00 AM,10cm,14.85,0.1747,
EBHW,09-01-2013  12:00:00 AM,10cm,15.62,0.1747,
EBHW,06-06-2013  12:00:00 PM,10cm,10.99,0.1747,
EBHW,06-07-2013  12:00:00 AM,10cm,11.38,0.1747,
EBHW,06-07-2013  3:00:00 AM,10cm,11.38,0.1747,
EBHW,06/22/13 15:00:00.0,10cm,12.55,0.1747,
EBHW,06/23/13 00:00:00.0,10cm,12.93,0.1747,
EBHW,06/23/13 03:00:00.0,10cm,12.93,0.1747,
EBHW,06/23/13 09:00:00.0,10cm,12.93,0.1747,
EBHW,06/23/13 12:00:00.0,10cm,12.93,0.1747,
EBHW,06/28/13 03:00:00.0,10cm,12.93,0.1747,
EBHW,07/13/13 12:00:00.0,10cm,14.85,0.1747,
EBHW,07/25/13 12:00:00.0,10cm,15.23,0.1747,
EBHW,08/18/13 12:00:00.0,10cm,14.85,0.1747,
EBHW,07-05-2013  6:00:00 PM,10cm,16.38,0.17428,
EBHW,07-05-2013  9:00:00 PM,10cm,16.38,0.17428,
EBHW,07-06-2013  9:00:00 AM,10cm,16.38,0.17428,
EBHW,07-08-2013  12:00:00 PM,10cm,16.38,0.17428,
EBHW,08-07-2013  3:00:00 PM,10cm,14.85,0.17428,
EBHW,08-07-2013  6:00:00 PM,10cm,14.85,0.17428,
EBHW,08-07-2013  9:00:00 PM,10cm,15.23,0.17428,
EBHW,06-06-2013  3:00:00 PM,10cm,10.99,0.17428,
EBHW,06-06-2013  9:00:00 PM,10cm,11.38,0.17428,
EBHW,06-07-2013  12:00:00 PM,10cm,10.99,0.17428,
EBHW,06-07-2013  9:00:00 PM,10cm,10.99,0.17428,
EBHW,06/22/13 18:00:00.0,10cm,12.55,0.17428,
EBHW,06/22/13 21:00:00.0,10cm,12.55,0.17428,
EBHW,06/23/13 15:00:00.0,10cm,12.93,0.17428,
EBHW,06/23/13 21:00:00.0,10cm,13.32,0.17428,
EBHW,06/24/13 00:00:00.0,10cm,13.32,0.17428,
EBHW,06/24/13 03:00:00.0,10cm,13.32,0.17428,
EBHW,06/24/13 06:00:00.0,10cm,13.32,0.17428,
EBHW,06/24/13 09:00:00.0,10cm,13.32,0.17428,
EBHW,07/21/13 00:00:00.0,10cm,17.9,0.17428,
EBHW,08/19/13 03:00:00.0,10cm,15.23,0.17428,
EBHW,08/19/13 06:00:00.0,10cm,15.23,0.17428,
EBHW,08/30/13 12:00:00.0,10cm,14.47,0.17428,
EBHW,08/31/13 09:00:00.0,10cm,15.23,0.17428,
EBHW,08/31/13 15:00:00.0,10cm,15.23,0.17428,
EBHW,07-06-2013  12:00:00 PM,10cm,16.38,0.17386,
EBHW,07-11-2013  12:00:00 AM,10cm,14.85,0.17386,
EBHW,06-06-2013  6:00:00 PM,10cm,10.99,0.17386,
EBHW,06-07-2013  3:00:00 PM,10cm,10.99,0.17386,
EBHW,06-07-2013  6:00:00 PM,10cm,10.99,0.17386,
EBHW,06/23/13 18:00:00.0,10cm,12.93,0.17386,
EBHW,06/24/13 12:00:00.0,10cm,13.32,0.17386,
EBHW,07/14/13 00:00:00.0,10cm,15.62,0.17386,
EBHW,07/14/13 03:00:00.0,10cm,15.62,0.17386,
EBHW,07/14/13 06:00:00.0,10cm,15.62,0.17386,
EBHW,08/18/13 15:00:00.0,10cm,14.85,0.17386,
EBHW,08/18/13 18:00:00.0,10cm,14.85,0.17386,
EBHW,08/18/13 21:00:00.0,10cm,15.23,0.17386,
EBHW,08/19/13 00:00:00.0,10cm,15.23,0.17386,
EBHW,08/19/13 09:00:00.0,10cm,14.85,0.17386,
EBHW,07-07-2013  3:00:00 AM,10cm,16.76,0.17343,
EBHW,07-07-2013  6:00:00 AM,10cm,16.76,0.17343,
EBHW,07-08-2013  3:00:00 PM,10cm,16,0.17343,
EBHW,07-09-2013  3:00:00 AM,10cm,16,0.17343,
EBHW,07-09-2013  6:00:00 AM,10cm,15.62,0.17343,
EBHW,07-10-2013  12:00:00 AM,10cm,15.23,0.17343,
EBHW,07-10-2013  3:00:00 AM,10cm,15.23,0.17343,
EBHW,07-10-2013  6:00:00 AM,10cm,15.23,0.17343,
EBHW,07-10-2013  9:00:00 AM,10cm,15.23,0.17343,
EBHW,07-10-2013  12:00:00 PM,10cm,14.85,0.17343,
EBHW,07-10-2013  3:00:00 PM,10cm,14.85,0.17343,
EBHW,07-10-2013  6:00:00 PM,10cm,14.85,0.17343,
EBHW,07-10-2013  9:00:00 PM,10cm,14.85,0.17343,
EBHW,06/24/13 15:00:00.0,10cm,13.7,0.17343,
EBHW,06/25/13 03:00:00.0,10cm,14.47,0.17343,
EBHW,06/28/13 00:00:00.0,10cm,12.93,0.17343,
EBHW,07/13/13 15:00:00.0,10cm,15.23,0.17343,
EBHW,07/13/13 18:00:00.0,10cm,15.23,0.17343,
EBHW,07/13/13 21:00:00.0,10cm,15.62,0.17343,
EBHW,07/14/13 09:00:00.0,10cm,15.62,0.17343,
EBHW,07/25/13 15:00:00.0,10cm,15.23,0.17343,
EBHW,08/19/13 12:00:00.0,10cm,14.85,0.17343,
EBHW,08/30/13 15:00:00.0,10cm,14.47,0.17343,
EBHW,08/31/13 06:00:00.0,10cm,14.85,0.17343,
EBHW,08/31/13 18:00:00.0,10cm,15.62,0.17343,
EBHW,08/31/13 21:00:00.0,10cm,15.62,0.17343,
EBHW,07-06-2013  3:00:00 PM,10cm,16.76,0.17301,
EBHW,07-07-2013  12:00:00 AM,10cm,16.76,0.17301,
EBHW,07-07-2013  9:00:00 AM,10cm,16.38,0.17301,
EBHW,07-08-2013  6:00:00 PM,10cm,16,0.17301,
EBHW,07-08-2013  9:00:00 PM,10cm,16,0.17301,
EBHW,07-09-2013  12:00:00 AM,10cm,16,0.17301,
EBHW,07-09-2013  9:00:00 AM,10cm,15.62,0.17301,
EBHW,07-09-2013  12:00:00 PM,10cm,15.23,0.17301,
EBHW,07-09-2013  3:00:00 PM,10cm,15.23,0.17301,
EBHW,07-09-2013  6:00:00 PM,10cm,15.23,0.17301,
EBHW,07-09-2013  9:00:00 PM,10cm,15.62,0.17301,
EBHW,06/24/13 21:00:00.0,10cm,14.09,0.17301,
EBHW,06/25/13 00:00:00.0,10cm,14.09,0.17301,
EBHW,06/25/13 06:00:00.0,10cm,14.47,0.17301,
EBHW,06/27/13 09:00:00.0,10cm,13.7,0.17301,
EBHW,06/27/13 12:00:00.0,10cm,13.7,0.17301,
EBHW,06/27/13 21:00:00.0,10cm,13.32,0.17301,
EBHW,07/21/13 03:00:00.0,10cm,17.52,0.17301,
EBHW,07/25/13 18:00:00.0,10cm,15.23,0.17301,
EBHW,07/25/13 21:00:00.0,10cm,15.23,0.17301,
EBHW,07/26/13 00:00:00.0,10cm,15.23,0.17301,
EBHW,07/26/13 03:00:00.0,10cm,15.23,0.17301,
EBHW,07-06-2013  6:00:00 PM,10cm,16.76,0.17258,
EBHW,07-06-2013  9:00:00 PM,10cm,16.76,0.17258,
EBHW,06/24/13 18:00:00.0,10cm,13.7,0.17258,
EBHW,06/25/13 09:00:00.0,10cm,14.47,0.17258,
EBHW,06/27/13 06:00:00.0,10cm,14.09,0.17258,
EBHW,06/27/13 15:00:00.0,10cm,13.32,0.17258,
EBHW,06/27/13 18:00:00.0,10cm,13.32,0.17258,
EBHW,08/19/13 15:00:00.0,10cm,15.23,0.17258,
EBHW,08/20/13 00:00:00.0,10cm,15.62,0.17258,
EBHW,08/20/13 03:00:00.0,10cm,15.62,0.17258,
EBHW,08/20/13 06:00:00.0,10cm,15.62,0.17258,
EBHW,08/20/13 09:00:00.0,10cm,15.62,0.17258,
EBHW,08/30/13 18:00:00.0,10cm,14.47,0.17258,
EBHW,08/31/13 03:00:00.0,10cm,14.85,0.17258,
EBHW,06/27/13 00:00:00.0,10cm,14.47,0.17216,
EBHW,06/27/13 03:00:00.0,10cm,14.09,0.17216,
EBHW,07/14/13 12:00:00.0,10cm,15.62,0.17216,
EBHW,07/21/13 06:00:00.0,10cm,17.14,0.17216,
EBHW,08/19/13 18:00:00.0,10cm,15.23,0.17216,
EBHW,08/19/13 21:00:00.0,10cm,15.62,0.17216,
EBHW,08/30/13 21:00:00.0,10cm,14.85,0.17216,
EBHW,08/31/13 00:00:00.0,10cm,14.85,0.17216,
EBHW,07-07-2013  12:00:00 PM,10cm,16.38,0.17174,
EBHW,07-08-2013  6:00:00 AM,10cm,16.76,0.17174,
EBHW,06/25/13 12:00:00.0,10cm,14.47,0.17174,
EBHW,06/26/13 18:00:00.0,10cm,14.47,0.17174,
EBHW,06/26/13 21:00:00.0,10cm,14.47,0.17174,
EBHW,07/15/13 03:00:00.0,10cm,16.38,0.17174,
EBHW,07/15/13 06:00:00.0,10cm,16.38,0.17174,
EBHW,08/20/13 12:00:00.0,10cm,15.62,0.17174,
EBHW,06/26/13 03:00:00.0,10cm,14.85,0.17131,
EBHW,06/26/13 06:00:00.0,10cm,14.85,0.17131,
EBHW,06/26/13 09:00:00.0,10cm,14.85,0.17131,
EBHW,06/26/13 12:00:00.0,10cm,14.85,0.17131,
EBHW,06/26/13 15:00:00.0,10cm,14.85,0.17131,
EBHW,07-07-2013  3:00:00 PM,10cm,16.38,0.17089,
EBHW,07-07-2013  6:00:00 PM,10cm,16.76,0.17089,
EBHW,07-07-2013  9:00:00 PM,10cm,16.76,0.17089,
EBHW,07-08-2013  12:00:00 AM,10cm,17.14,0.17089,
EBHW,07-08-2013  3:00:00 AM,10cm,17.14,0.17089,
EBHW,06/26/13 00:00:00.0,10cm,14.85,0.17089,
EBHW,07/14/13 15:00:00.0,10cm,15.62,0.17089,
EBHW,07/14/13 18:00:00.0,10cm,16,0.17089,
EBHW,07/14/13 21:00:00.0,10cm,16.38,0.17089,
EBHW,07/15/13 00:00:00.0,10cm,16.38,0.17089,
EBHW,07/15/13 09:00:00.0,10cm,16.38,0.17089,
EBHW,07/21/13 09:00:00.0,10cm,17.14,0.17089,
EBHW,08/20/13 15:00:00.0,10cm,15.62,0.17089,
EBHW,08/21/13 00:00:00.0,10cm,16,0.17089,
EBHW,08/21/13 03:00:00.0,10cm,16,0.17089,
EBHW,08/21/13 06:00:00.0,10cm,16,0.17089,
EBHW,08/23/13 06:00:00.0,10cm,16.76,0.17089,
EBHW,06/25/13 15:00:00.0,10cm,14.47,0.17046,
EBHW,06/25/13 18:00:00.0,10cm,14.85,0.17046,
EBHW,06/25/13 21:00:00.0,10cm,14.85,0.17046,
EBHW,08/20/13 18:00:00.0,10cm,16,0.17046,
EBHW,08/20/13 21:00:00.0,10cm,16,0.17046,
EBHW,08/21/13 09:00:00.0,10cm,16,0.17046,
EBHW,07/15/13 12:00:00.0,10cm,16.38,0.17004,
EBHW,08/23/13 09:00:00.0,10cm,16.76,0.17004,
EBHW,07/21/13 12:00:00.0,10cm,16.76,0.16961,
EBHW,08/21/13 12:00:00.0,10cm,16,0.16961,
EBHW,08/22/13 03:00:00.0,10cm,16.76,0.16919,
EBHW,08/23/13 12:00:00.0,10cm,16.76,0.16919,
EBHW,07/15/13 15:00:00.0,10cm,16.38,0.16877,
EBHW,07/16/13 03:00:00.0,10cm,17.14,0.16877,
EBHW,07/16/13 06:00:00.0,10cm,17.14,0.16877,
EBHW,07/21/13 15:00:00.0,10cm,16.76,0.16877,
EBHW,08/21/13 15:00:00.0,10cm,16.38,0.16877,
EBHW,08/22/13 00:00:00.0,10cm,16.76,0.16877,
EBHW,08/22/13 06:00:00.0,10cm,16.38,0.16877,
EBHW,08/22/13 09:00:00.0,10cm,16.38,0.16877,
EBHW,08/24/13 06:00:00.0,10cm,15.62,0.16877,
EBHW,07/15/13 18:00:00.0,10cm,16.76,0.16834,
EBHW,07/15/13 21:00:00.0,10cm,17.14,0.16834,
EBHW,07/16/13 00:00:00.0,10cm,17.14,0.16834,
EBHW,07/16/13 09:00:00.0,10cm,16.76,0.16834,
EBHW,08/21/13 18:00:00.0,10cm,16.38,0.16834,
EBHW,08/21/13 21:00:00.0,10cm,16.76,0.16834,
EBHW,08/24/13 00:00:00.0,10cm,16.38,0.16834,
EBHW,08/24/13 03:00:00.0,10cm,16,0.16834,
EBHW,08/24/13 09:00:00.0,10cm,15.62,0.16834,
EBHW,07/21/13 18:00:00.0,10cm,16.76,0.16792,
EBHW,07/21/13 21:00:00.0,10cm,16.76,0.16792,
EBHW,07/22/13 00:00:00.0,10cm,16.38,0.16792,
EBHW,07/22/13 03:00:00.0,10cm,16.38,0.16792,
EBHW,07/22/13 06:00:00.0,10cm,16.38,0.16792,
EBHW,08/23/13 15:00:00.0,10cm,16.38,0.16792,
EBHW,07/22/13 09:00:00.0,10cm,16,0.16749,
EBHW,08/22/13 12:00:00.0,10cm,16.38,0.16749,
EBHW,08/23/13 18:00:00.0,10cm,16.38,0.16749,
EBHW,08/23/13 21:00:00.0,10cm,16.38,0.16749,
EBHW,08/24/13 12:00:00.0,10cm,15.23,0.16749,
EBHW,07/16/13 12:00:00.0,10cm,16.76,0.16707,
EBHW,07/23/13 09:00:00.0,10cm,15.62,0.16707,
EBHW,08/22/13 15:00:00.0,10cm,16.38,0.16707,
EBHW,08/23/13 00:00:00.0,10cm,16.76,0.16707,
EBHW,08/23/13 03:00:00.0,10cm,16.76,0.16707,
EBHW,07/17/13 03:00:00.0,10cm,17.14,0.16665,
EBHW,07/17/13 06:00:00.0,10cm,17.14,0.16665,
EBHW,07/17/13 09:00:00.0,10cm,16.76,0.16665,
EBHW,07/22/13 12:00:00.0,10cm,16,0.16665,
EBHW,08/22/13 21:00:00.0,10cm,16.76,0.16665,
EBHW,08/24/13 15:00:00.0,10cm,15.23,0.16665,
EBHW,08/25/13 00:00:00.0,10cm,15.23,0.16665,
EBHW,08/25/13 03:00:00.0,10cm,15.23,0.16665,
EBHW,08/25/13 06:00:00.0,10cm,15.23,0.16665,
EBHW,08/25/13 09:00:00.0,10cm,14.85,0.16665,
EBHW,07/16/13 15:00:00.0,10cm,17.14,0.16622,
EBHW,07/16/13 21:00:00.0,10cm,17.52,0.16622,
EBHW,07/17/13 00:00:00.0,10cm,17.52,0.16622,
EBHW,07/18/13 03:00:00.0,10cm,16.76,0.16622,
EBHW,07/18/13 06:00:00.0,10cm,16.76,0.16622,
EBHW,07/18/13 09:00:00.0,10cm,16.76,0.16622,
EBHW,07/23/13 03:00:00.0,10cm,15.62,0.16622,
EBHW,07/23/13 06:00:00.0,10cm,15.62,0.16622,
EBHW,08/22/13 18:00:00.0,10cm,16.76,0.16622,
EBHW,08/24/13 18:00:00.0,10cm,15.23,0.16622,
EBHW,08/24/13 21:00:00.0,10cm,15.23,0.16622,
EBHW,07/16/13 18:00:00.0,10cm,17.14,0.1658,
EBHW,07/17/13 12:00:00.0,10cm,16.76,0.1658,
EBHW,07/22/13 15:00:00.0,10cm,16,0.1658,
EBHW,07/18/13 00:00:00.0,10cm,16.76,0.16537,
EBHW,07/19/13 06:00:00.0,10cm,16.76,0.16537,
EBHW,07/19/13 09:00:00.0,10cm,16.76,0.16537,
EBHW,07/19/13 12:00:00.0,10cm,16.76,0.16537,
EBHW,07/22/13 18:00:00.0,10cm,16,0.16537,
EBHW,07/22/13 21:00:00.0,10cm,16,0.16537,
EBHW,07/23/13 00:00:00.0,10cm,16,0.16537,
EBHW,08/25/13 12:00:00.0,10cm,14.85,0.16537,
EBHW,07/17/13 15:00:00.0,10cm,16.76,0.16495,
EBHW,07/18/13 12:00:00.0,10cm,16.76,0.16495,
EBHW,07/19/13 15:00:00.0,10cm,16.38,0.16495,
EBHW,08/26/13 12:00:00.0,10cm,14.85,0.16495,
EBHW,08/26/13 15:00:00.0,10cm,14.85,0.16495,
EBHW,08/26/13 21:00:00.0,10cm,14.85,0.16495,
EBHW,08/27/13 00:00:00.0,10cm,15.23,0.16495,
EBHW,08/27/13 03:00:00.0,10cm,15.23,0.16495,
EBHW,08/27/13 06:00:00.0,10cm,15.23,0.16495,
EBHW,08/27/13 09:00:00.0,10cm,15.23,0.16495,
EBHW,07/17/13 18:00:00.0,10cm,16.76,0.16452,
EBHW,07/17/13 21:00:00.0,10cm,16.76,0.16452,
EBHW,07/19/13 03:00:00.0,10cm,16.76,0.16452,
EBHW,07/20/13 00:00:00.0,10cm,17.14,0.16452,
EBHW,07/20/13 06:00:00.0,10cm,17.14,0.16452,
EBHW,08/25/13 15:00:00.0,10cm,14.85,0.16452,
EBHW,08/26/13 03:00:00.0,10cm,15.23,0.16452,
EBHW,08/26/13 06:00:00.0,10cm,15.23,0.16452,
EBHW,08/26/13 09:00:00.0,10cm,14.85,0.16452,
EBHW,08/26/13 18:00:00.0,10cm,14.85,0.16452,
EBHW,08/27/13 12:00:00.0,10cm,15.23,0.16452,
EBHW,08/28/13 06:00:00.0,10cm,16,0.16452,
